Date,9,10,2019
Vehicle_order,SKODA_TARGET,JAGUAR_I_PACE,BMW_I3,MERCEDES_GLE450,TESLA_MODELX,TESLA_MODELS,TESLA_MODEL3,TOYOTA_RAV4,MAZDA_3,AUDI_A4,
Number_of_vehicles,10
ACC,1
Distance_setting,L
Time,Speed2,E2,N2,Lon2,Lat2,Alt2,Speed3,E3,N3,Lon3,Lat3,Alt3,Speed4,E4,N4,Lon4,Lat4,Alt4,Speed5,E5,N5,Lon5,Lat5,Alt5,Speed6,E6,N6,Lon6,Lat6,Alt6,Speed9,E9,N9,Lon9,Lat9,Alt9,IVS2,IVS3,IVS4,IVS5
12324.400000000453,13.953693873268245,109.49628987665385,24.86771462523204,16.84637584278738,46.88552069468346,228.013,16.103211621621828,104.23788144134882,-26.878523148378047,16.846306840392483,46.88505521731836,227.723,15.523446363188286,101.20941722344698,-61.53480732428218,16.846267099986914,46.884743470676746,227.6540000001359,16.479380724914787,98.88673245842391,-91.87810492242883,16.84623662102862,46.884470521012716,227.638,17.527566154692966,94.2101487613522,-145.10472001639985,16.846175253510488,46.883991727082694,227.23899999995697,19.494433624223596,37.5256250393169,-322.7710895616402,16.845431422380162,46.882393549570224,226.34600000142217,47.2955474197579,30.45114428445144,25.827384620927738,48.38043246383135
12324.500000000451,13.901405978970832,109.613287285182,26.25766924173059,16.846377378062073,46.8855331978613,228.013,16.06540239152783,104.3613300664172,-25.268562514016253,16.846308460321957,46.88506969953517,227.723,15.509464094154765,101.34304668820882,-59.98325221568197,16.84626885351238,46.884757427513314,227.68400000000003,16.45676234236675,99.02730436538288,-90.24141587441004,16.846238465654874,46.884485243661906,227.638,17.48656514720638,94.35569652117384,-143.36458409704485,16.846177163431356,46.884007380276394,227.2295,19.554120882807183,39.1056980466269,-321.6022109287836,16.845452156566733,46.88240406408432,226.66,47.07601882895839,30.508445123666807,25.7419691394935,48.276947232264426
12324.600000000451,13.849074546502527,109.72954023508785,27.642269502830402,16.84637890356775,46.88554565287463,228.0130000001857,16.023687834516462,104.48619848833498,-23.516250919408584,16.846310098882412,46.88508546225374,227.723,15.496456009061834,101.47648860602501,-58.43325236095141,16.846270604576794,46.88477137035977,227.68400000000003,16.431800445704,99.16811199790092,-88.60650477610413,16.846240313374384,46.884499950317746,227.6380000012116,17.445138600037712,94.50117780298888,-141.62891265616432,16.84617907247988,46.88402299331037,227.2295,19.614805909571174,40.67702483851152,-320.4140201011298,16.845472775982884,46.88241475231905,226.66,46.70933725541154,30.70926355167397,25.656743420110963,48.176164995964726
12324.700000000454,13.796699575863313,109.84524603967228,29.021514346780553,16.846380421893635,46.88555805971393,228.054,15.978067950587715,104.61384840800504,-21.9826812280817,16.846311773942517,46.88509925730456,227.72300000038953,15.484422107909493,101.6097263311402,-56.8854551665151,16.84627235296174,46.88478529339246,227.68400000000003,16.404495034926526,99.30866884831644,-86.97365236335008,16.84624215780306,46.88451463845493,227.9055,17.403286513186938,94.6464475939527,-139.89733985479612,16.846180978753154,46.88403856947553,227.2295000010349,19.676488704515577,42.238258539827726,-319.2057121312558,16.845493262954506,46.882425621515225,226.6599999987771,46.55459898687051,30.694609011128488,25.571377722623616,48.077411723647224
12324.800000000454,13.744281067052253,109.96050530655859,30.395791999743427,16.84638193435992,46.88557042187141,228.054,15.92854273974062,104.742497211183,-20.428762397643368,16.846313462110267,46.88511323540372,227.80900000000003,15.47336239069756,101.7430103319587,-55.339348647596786,16.84627410195392,46.88479920121686,227.6840000000455,16.374846110033758,99.44933498900976,-85.34338096245996,16.84624400366587,46.8845293033749,227.9055,17.361008886653302,94.7919084268059,-138.17011494209666,16.84618288753334,46.884054106529724,227.458,19.739169267641547,43.78770219667789,-317.97629863325034,16.845513595213667,46.882436680563785,226.39,46.374529423562315,30.701995456532607,25.48689498969421,47.980411617166034
12324.900000000454,13.691819020069676,110.07531263533295,31.764275561847967,16.846383440895732,46.88558273190882,228.054,15.875112201977053,104.8777666875752,-18.904702981898442,16.846315237156446,46.88512694490593,227.80900000000003,15.463276857426427,101.87577896155877,-53.79520419655872,16.846275844183253,46.884813091391706,227.694,16.342853671034003,99.5899361344367,-83.71509783899867,16.846245848675803,46.884543950409544,227.90550000193952,17.31830572043834,94.93706910643527,-136.44736465974404,16.846184792374828,46.884069603332904,227.458,19.802847598927343,45.32395267849085,-316.7252036766429,16.84553375434807,46.882447934645405,226.39000000125054,46.21767746227027,30.682198483126484,25.402404108279672,47.88590917354452
12325.000000000457,13.638967580162904,110.18983018459814,33.127413284438234,16.846384943628973,46.88559499385835,228.05400000014095,15.817776337299671,105.02103193998195,-17.386779848085727,16.846317117125587,46.88514059920992,227.80900000000003,15.454165508089366,102.00866868775695,-52.253139478037596,16.846277588001648,46.88482696285856,227.694,16.310099643086463,99.73052468212965,-82.08912776588491,16.846247693520414,46.88455857663742,228.332,17.275177014541278,95.08245476136936,-134.72848984584624,16.84618670016851,46.884085065274746,227.45800000050025,19.863248342213108,46.845267117054654,-315.4519764013384,16.845553717487284,46.88245938781577,226.665,46.06076814474567,30.65903739057356,25.318156111319976,47.792942461837825
12325.100000000457,13.58538089258586,110.30414882174989,34.485009378146394,16.846386443752035,46.885607205958756,228.085,15.757319192655435,105.17397336051594,-15.929069555101025,16.846319124068252,46.88515371187617,227.80900000015012,15.44459736611185,102.14140335305405,-50.713149583998,16.846279329785293,46.884840815661576,227.69400000095044,16.27816595132502,99.87102660230025,-80.46578489041748,16.846249537228278,46.88457317923265,228.3319999952752,17.231622768963867,95.22774306201313,-133.0140720313035,16.846188606684674,46.88410048712418,227.568,19.916096141407703,48.35036659122861,-314.15600304542704,16.84557346784893,46.882471045595906,226.665,45.95725033675687,30.57881310688265,25.2344537346558,47.70179961179369
12325.200000000457,13.531058957338555,110.41812668149248,35.837123987580036,16.846387939403307,46.885619368751115,228.085,15.694524814978495,105.37916259533974,-14.396640730158616,16.846321816622247,46.88516749666446,227.842,15.433141454942719,102.27372547799531,-49.17525452074362,16.84628106615546,46.88485464962078,227.903,16.247052595749686,100.01171614963623,-78.84501167361294,16.84625138339824,46.8845877587128,227.29300000030014,17.18802469509431,95.37352096055264,-131.30312251193868,16.84619051962549,46.88411587777493,227.568,19.961390996511106,49.83773075997634,-312.8365115466102,16.845592985482636,46.88248291493081,226.6649999986517,45.768680519522675,30.57977271868536,25.15117924695563,47.6115255091894
12325.300000000456,13.476001774419966,110.53171702124521,37.18352878707442,16.84638942996943,46.88563148018156,228.085,15.629393204267615,105.52903763918462,-12.925390159794922,16.846323783327012,46.885180731130745,227.842,15.419797774581694,102.40580354136435,-47.6394981780606,16.84628279932297,46.88486846434135,227.903,16.216759576359912,100.15212827825027,-77.22694352149979,16.846253225927832,46.88460231385985,227.359,17.144764504313805,95.5194473414739,-129.59650903387242,16.846192434514734,46.88413122942134,227.568,19.99913290752387,51.30610246109252,-311.4936961348501,16.845612253891552,46.88249499407331,226.36850000400867,45.640842151965934,30.517113291213196,25.06847214129396,47.5228386633871
12325.400000000456,13.420209343832115,110.64480363178932,38.52459488116765,16.84639091392547,46.88564354358826,228.08500000137886,15.5619243605252,105.66352483640188,-11.38233595575035,16.846325548107902,46.88519461149839,227.842,15.404566325029291,102.53746762205677,-46.10630758957976,16.846284527058085,46.88488225598197,227.903,16.1872868931568,100.29221466147526,-75.61259016333359,16.846255064182895,46.8846168355909,227.359,17.10184219662392,95.66581375934216,-127.89357159770913,16.846194355178277,46.884146548000324,227.5680000028581,20.02932187444477,52.7539790190273,-310.1270901765354,16.845631253357123,46.88250728722095,227.24649999676063,45.437727244395454,30.527190254115013,24.986904210403285,47.434045811210574
12325.500000000457,13.363681665574006,110.75790792031052,39.85977805403657,16.84639239811349,46.88565555407584,228.387,15.492118283750086,105.78460508812827,-9.898096907990631,16.846327136958873,46.885207962801026,227.84200000000686,15.387447106285276,102.66865275292628,-44.575822327283404,16.846286248508274,46.88489602328717,227.90300000118702,16.158634546139798,100.43194528075793,-74.00068250516163,16.846256897769518,46.88463133532192,227.359,17.05925777202386,95.81250232827601,-126.19448629307058,16.84619628006918,46.88416183192791,228.194,20.05195789727449,54.18018917271614,-308.7366002907742,16.845649968509704,46.882519795213724,226.537,45.28861665377257,30.480224779181942,24.905068232582988,47.34659418846514
