Date,9,10,2019
Vehicle_order,SKODA_TARGET,TESLA_MODELX,TESLA_MODEL3,TESLA_MODELS,MERCEDES_GLE450,JAGUAR_I_PACE,BMW_I3,AUDI_E_TRON,TOYOTA_RAV4,MAZDA_3,AUDI_A4,
Number_of_vehicles,11
ACC,1
Distance_setting,L
Time,Speed2,E2,N2,Lon2,Lat2,Alt2,Speed3,E3,N3,Lon3,Lat3,Alt3,Speed4,E4,N4,Lon4,Lat4,Alt4,Speed5,E5,N5,Lon5,Lat5,Alt5,Speed6,E6,N6,Lon6,Lat6,Alt6,Speed7,E7,N7,Lon7,Lat7,Alt7,Speed8,E8,N8,Lon8,Lat8,Alt8,Speed10,E10,N10,Lon10,Lat10,Alt10,Speed11,E11,N11,Lon11,Lat11,Alt11,IVS2,IVS3,IVS4,IVS5,IVS6,IVS7,IVS10
5231.5,13.021465682807644,-159.3798275012069,-32.29549906355633,16.84284757063872,46.88500648953091,227.82,14.464099145432368,-190.64615037625998,-0.5212519911142588,16.842437284677786,46.885292311137285,229.095,13.530663084104884,-221.31479871855012,36.3260743911444,16.842034841579313,46.88562376704857,231.116,13.301644008905301,-227.80375963503303,77.44857541272157,16.841949691509836,46.88599367980447,232.28599999999997,13.046693366478967,-221.68958590240186,109.08124065509071,16.842029923510744,46.88627822782771,232.636,12.131460998096493,-196.59585074107144,141.7350966166264,16.84235921094519,46.886571961855296,232.025,12.545124823482768,-179.49643356647317,154.8456385324398,16.842583594568264,46.88668989623601,231.7625,16.53907179321429,-95.69683321573136,203.71909093144654,16.843683237775213,46.88712953178876,229.688,13.418403983229823,-62.35036318396167,260.43371204199747,16.84412082004402,46.887639701678076,228.322875,39.21955488181768,43.40092998151087,36.798567810206286,27.28269549113553,36.772045320500936,17.209863017453078,61.313988541403894
5231.6,12.997485873322963,-158.71748669151845,-33.402901319848326,16.842856262071248,46.88499652802054,227.968,14.490829593917839,-189.5312940054343,-1.4527147505642657,16.842451914153706,46.885283932270575,229.25900000000001,13.548260145455453,-220.74953920292177,35.09610025225503,16.84204225908231,46.88561270295685,231.116,13.330944222247277,-227.82251327370795,76.15247145974989,16.84194944541903,46.88598202084956,232.28599999999997,13.072038809237974,-222.1666753115561,107.89443042709897,16.842023663002028,46.88626755201201,232.636,12.14234268966444,-197.50453245864563,141.04580793596642,16.842347286954222,46.88656576143778,232.03,12.438722192579716,-180.58629203441072,154.232030280482,16.842569293122242,46.886684376593145,231.7625,16.59806534181011,-96.62747931041665,202.3531109900757,16.843671025561175,46.887117244272396,229.688,13.475453376606026,-63.18577560004446,259.3843565515935,16.84410985751455,46.887630262320755,228.40925,39.029812915116025,43.52699631547452,36.82841293917383,27.306459534891754,36.9085925979879,17.112808588567695,61.635245334114195
5231.7,12.968445835571776,-158.08381701612063,-34.519136867372076,16.842864577272643,46.884986487051286,227.968,14.512966564098836,-188.41361351305144,-2.3826176446061984,16.842466580688573,46.88527556743541,229.25900000000001,13.566329524372318,-220.1636753275764,33.87404148787126,16.842049946961822,46.885601710066965,231.422,13.352679275042927,-227.82126112095642,74.85505442686348,16.84194946185015,46.88597035008298,232.66,13.095656110849328,-222.6274511817081,106.6995165451993,16.84201761656442,46.88625680330081,232.636,12.153224381232386,-198.4189464589376,140.31057272688295,16.842335287742532,46.88655914771353,232.035,12.337848737556364,-181.66049290393303,153.61216256434636,16.842555197139877,46.88667880064398,231.7625,16.645701760509002,-97.58087422968643,201.00005162657828,16.84365851483031,46.887105072981605,229.688,13.532502769982223,-64.01267911209615,258.3177514690167,16.844099006641446,46.88762066779669,228.495625,38.830520430683215,43.653913407418834,36.85756014687436,27.32978977599524,37.011561408421386,17.058538093768075,61.94634319185028
5231.8,12.934345569554072,-157.47961812100198,-35.64358311990014,16.842872505749725,46.884976372223605,227.968,14.530510055975352,-187.29428434306075,-3.311981087466027,16.842481268857885,46.88526720745282,229.25900000000001,13.584871220855474,-219.5567717326562,32.660388677422034,16.842057910930773,46.88559079279188,230.875,13.366849167292273,-227.8006451144519,73.55657300616994,16.8419497323795,46.88595866974185,232.66,13.117545271313036,-223.07006648847118,105.49842691210115,16.842011808435107,46.88624599903635,232.342,12.165870940774884,-199.300485767168,139.59198222518185,16.842323719922305,46.88655268371482,232.035,12.242504458412707,-182.71948356662944,152.9857105622254,16.842541300750348,46.88667316546661,231.981,16.681981049310973,-98.5575702503392,199.6612006650074,16.843645698335482,46.887093029500846,229.4525,13.589552163358428,-64.8305329975863,257.23458910387194,16.844088274520217,46.887610924333494,228.582,38.62176642076121,43.78102152741711,36.88606181654157,27.35480663886766,37.15145331845958,16.977610467314662,62.247252031647136
5231.9,12.895185075269856,-156.9054844674584,-36.775826244041454,16.84288003970179,46.88496618726005,227.968,14.543460069547393,-186.1750097793115,-4.241518247307476,16.842495956310643,46.88525884590759,229.25900000000001,13.603885234904931,-218.9290914579788,31.45529850433372,16.84206614753748,46.88557995254103,230.875,13.373453898995294,-227.76055473131728,72.25690421340964,16.841950258457395,46.885946978719815,232.52900000000002,13.137706290629092,-223.49621282526348,104.29032142857592,16.842006216416493,46.886235131661614,232.342,12.179399934304662,-200.23465045323712,138.82393215972976,16.842311461536266,46.88654577480829,232.035,12.152689355148745,-183.7631106496285,152.3525299049071,16.842527605966275,46.88666746976242,231.981,16.706903208216026,-99.55788020414666,198.33840712288918,16.843632571971618,46.887081130462796,229.4525,13.679932853822086,-65.63872755703646,256.13439765716424,16.844077669151535,46.88760102768713,228.45,38.40453516956827,43.90723257285137,36.91369524185472,27.38056304781393,37.22726045199678,16.97791512901211,62.53645232471964
5232.0,12.850964352719126,-156.3616037090439,-37.91523947309522,16.84288717666639,46.884955937798644,227.968,14.551816604814956,-185.05713776653442,-5.172034397967923,16.8425106253587,46.88525047555597,229.449,13.623371566520689,-218.28032146833942,30.259239905431944,16.84207466088968,46.885569193532646,230.875,13.372493470152008,-227.70125245583728,70.95594532428305,16.84195103663944,46.8859352760929,232.52900000000002,13.156139168797498,-223.9053746020227,103.07570880242466,16.842000847274324,46.88622420575261,232.342,12.193811361821725,-201.0757260157277,138.06887118058938,16.84230042469331,46.886538982743595,232.035,12.068403427764485,-184.79151897112203,151.7123235828671,16.842514110887304,46.88666171085965,231.981,16.720468237224154,-100.5820247948338,197.03406044494469,16.84361913284259,46.8870693973614,229.4525,13.770313544285738,-66.43685899921843,255.0166655006122,16.84406719583406,46.88759097325531,228.31799999999998,38.17962128271996,44.03156567736479,36.94015618226287,27.40783622347536,37.37163639790264,16.907063849863494,62.81186870004561
5232.1,12.801683401901885,-155.84838651605116,-39.06128404653654,16.842893911254595,46.88494562868571,227.84799999999998,14.555579661778042,-183.94193177372932,-6.1041578100079095,16.842525259422455,46.88524209074638,228.84099999999998,13.643330215702731,-217.61057610550063,29.07212851677021,16.842083449486946,46.88555851500789,230.875,13.363967880762393,-227.62806623219868,69.6490928230296,16.84195199701077,46.885923520450646,232.52900000000002,13.172843905818254,-224.29734178329343,101.85491095900859,16.84199570376473,46.88621322420521,232.955,12.209105223326054,-201.90848521714776,137.2591952110883,16.842289496980108,46.88653169939599,232.24900000000002,11.989646676259921,-185.80499264272086,151.06500683864175,16.842500811785236,46.88665588799589,231.981,16.72267613633536,-101.63043023363872,195.74944157705616,16.843605375355512,46.887057841719255,229.4525,13.860694234749394,-67.22726496604457,253.88212613778114,16.84405682389257,46.8875807676362,228.18599999999998,37.94780689154095,44.15281973435346,36.9624657429352,27.442145905326644,37.47931952783488,16.874175779952992,63.072267118204564
5232.2,12.745571164593494,-155.3662075327234,-40.213381800520494,16.842900238550207,46.884935265122095,228.054,14.553200814103045,-182.83091143301576,-7.0385865701427655,16.842539838560846,46.88523368519931,228.84099999999998,13.665343635170116,-216.91970556334343,27.89471351296851,16.842092515295082,46.885547923705865,230.542,13.347877130826475,-227.5324223609771,68.34480675902468,16.841953252078017,46.8859117878945,232.52900000000002,13.187820501691366,-224.6714384085928,100.62859185946488,16.841990794757873,46.88620219299196,232.955,12.22528151881767,-202.74569623830382,136.45529832491698,16.84227851084881,46.88652446803346,232.24900000000002,11.915388416739695,-186.8036553534509,150.4100764558991,16.842487707036987,46.886649996644536,232.3865,16.71664236844458,-102.70294505252147,194.48664268775318,16.843591301497998,46.88704648235626,229.577,13.973516051436393,-68.00923221888854,252.73128800940185,16.84404656268638,46.887570415403395,228.22633333333332,37.70997650572989,44.27007481868138,36.98638102448679,27.474861311460717,37.593355696070674,16.84968404324011,63.31687000833994
5232.3,12.680856582625385,-154.91539164472363,-41.37098422474991,16.84290615428998,46.884924852041856,228.054,14.543131635505366,-181.72564961820282,-7.976125414782777,16.84255434213415,46.88522525167584,228.86700000000002,13.690994277591805,-216.20775182271,26.726943108172765,16.8421018577632,46.88553741916071,230.689,13.332091860010266,-227.41801356396007,67.03916933595734,16.841954753384176,46.885900043182346,232.52900000000002,13.200501132304472,-225.02872180903182,99.39596016986269,16.841986106379142,46.88619110499454,232.581,12.242464970517206,-203.59872104658388,135.64225184716506,16.842267317204307,46.88651715436686,232.24900000000002,11.844597965341075,-187.78781615341225,149.7479260924996,16.842474792587108,46.88664404034664,231.822,16.70548239634816,-103.79949112483708,193.2470002065572,16.84357691229525,46.88703533129405,229.577,14.08633786812339,-68.78214405229312,251.5635743229944,16.84403642030809,46.88755991136846,228.26666666666668,37.46699594707452,44.38198378685975,37.00916044759596,27.509440170343126,37.697355582671655,16.851342059897615,63.54471361827082
5232.4,12.607539655997545,-154.49606504274539,-42.533195841074985,16.842911656818007,46.884914397500154,228.054,14.525372125985,-180.6273126810294,-8.917531682071747,16.842568754837156,46.8852167833634,228.86700000000002,13.720282142967784,-215.47469716410998,25.56890603432616,16.842111477123822,46.88552700217062,230.689,13.324482707730699,-227.28512218141384,65.73227065968854,16.84195649722431,46.885888287124736,231.77700000000002,13.210317973563207,-225.36941327914903,98.15774648751969,16.841981635724636,46.88617996678494,232.581,12.260780300641365,-204.42697398515128,134.88316338385636,16.842256448623623,46.88651032607336,232.24900000000002,11.777275322064051,-188.757817189874,149.0779502243632,16.842462063945852,46.88663801365532,231.822,16.6891962200461,-104.91986105817163,192.03223039939306,16.843562210468733,46.88702440397115,229.577,14.19915968481039,-69.54563596254455,250.37844085635743,16.844026401540827,46.88754925063587,228.30700000000002,37.21932826419397,44.48751108216432,37.031099742151945,27.54657108205155,37.866858609569064,16.80550569847527,63.754458492566364
5232.5,12.525620384709976,-154.10857231475725,-43.69995864156945,16.842916741612495,46.884903902018785,228.054,14.499922285541954,-179.53706362643524,-9.862992572446108,16.84258306140857,46.88520827857806,228.86700000000002,13.753207231298076,-214.72048116328887,24.420920401729266,16.84212137416985,46.88551667559712,230.689,13.325049673987776,-227.1342519957563,64.42393207174456,16.841958476987624,46.885876518114564,231.77700000000002,13.21727102546756,-225.6929122538181,96.9135922338065,16.841977390675154,46.886168775137605,232.581,12.280227509190139,-205.27879127960816,134.05736377285922,16.842245270824478,46.886502897687386,232.25400000000002,11.713420486908646,-189.71381991156503,148.39998372269423,16.84244951899463,46.88663191508518,231.822,16.667783839538387,-106.063936275531,190.8439880389913,16.843547197574456,46.88701371527286,229.921,14.314670013830693,-70.301752753219,249.17730332669294,16.84401647955207,46.887538445940564,228.4155,36.9683806520489,44.58536914832931,37.052122770793815,27.586169706633104,37.97380398256511,16.828305814052047,63.945401737098024
5232.6,12.435098768762689,-153.75296472651942,-44.87021321933521,16.842921408000723,46.88489337512753,228.118,14.466782114176226,-178.45646549889062,-10.813360280271278,16.842597241337653,46.885199729654026,228.86700000000002,13.78976954258266,-213.9449284426101,23.28302436867257,16.842131551202645,46.88550643978347,230.689,13.333792758781486,-226.9646299052716,63.11523742739333,16.841960702818998,46.88586474590153,231.77700000000002,13.22136028801754,-225.9973905905677,95.6662366400978,16.841973395220126,46.88615755469299,232.581,12.300806596163532,-206.05880145599602,133.23012916262402,16.842235035299627,46.88649545639304,232.25400000000002,11.653033459874836,-190.65573084072062,147.71407196214568,16.842437158960088,46.886625745044356,232.1505,16.641245254825034,-107.23119976493182,189.68333824451,16.84353188039679,46.88700327478035,229.921,14.430180342850996,-71.05023243400302,247.9603017080792,16.844006657779733,46.88752749854166,228.524,36.71463236368313,44.674193687906666,37.073308528140075,27.629920758620173,38.117450752158774,16.8060906501476,64.11733119607203
5232.7,12.335974808155667,-153.42937025897038,-46.04336003691129,16.84292565430329,46.884882822219495,228.118,14.425951611887813,-177.38689629173317,-11.768750948925236,16.842611276541973,46.885191135546506,228.417,13.829969076821547,-213.14805008456383,22.15519365920897,16.842142008076774,46.88549629451128,230.1875,13.35071196211184,-226.777121269932,61.80592074913547,16.84196316336292,46.88585296809306,231.77700000000002,13.222585761213145,-226.28480518203168,94.4137288016486,16.841969623680622,46.88614628790194,232.476,12.32251756156155,-206.88754653995827,132.28035086937965,16.84222416026087,46.886486912771005,232.25400000000002,11.596114240962631,-191.58395617188668,147.0199464398609,16.842424978512028,46.88661950111759,232.1505,16.609580465906035,-108.42124636528759,188.55146655575746,16.843516264252383,46.88699309315799,229.61900000000003,14.545690671871295,-71.7907745199006,246.72673085958303,16.843996940166868,46.88751640209614,228.6325,36.459296059635626,44.75235861516778,37.094945597600976,27.67607852156837,38.135568688712,16.910273018350278,64.26940399024699
5232.8,12.228248502888928,-153.1377820397604,-47.21905328208874,16.842929480610376,46.88487224640532,228.118,14.377430778676715,-176.32959819995094,-12.729614558148976,16.842625150721084,46.88518249220778,228.417,13.873805834014735,-212.33020316504607,21.037343407751905,16.842152740106588,46.885486239017155,230.41,13.375807283978832,-226.5712076911645,60.49586145743018,16.84196586542196,46.8858411836045,231.84400000000002,13.22094744505437,-226.5573384055149,93.15399691581943,16.841966047418843,46.88613495612781,232.476,12.345360405384186,-207.672265055601,131.3437428922872,16.842213862951795,46.88647848762104,232.25400000000002,11.542662830172025,-192.4988980254054,146.3175308390741,16.842412972373694,46.886613182618376,232.1505,16.572789472781395,-109.63358775582884,187.44966524634225,16.843500355549132,46.886983182030285,229.61900000000003,14.661201000891598,-72.52333853800884,245.47598784128,16.84398732724458,46.88750515118034,228.74099999999999,36.203475492337155,44.81882438712807,37.11699105445725,27.722692564399328,38.19391279954032,16.98051434662172,64.40071603437988
5232.9,12.111919852962458,-152.87819852188397,-48.396396638634975,16.842932886942275,46.884861655747784,228.118,14.321219614542935,-175.28552490380454,-13.696474326963965,16.8426388513605,46.88517379493127,228.417,13.921279814162226,-211.4910432350404,19.929852322436584,16.842163751812052,46.88547627670774,230.41,13.409078724382468,-226.34728255582462,59.1856798340592,16.841968803833996,46.88582939801553,231.84400000000002,13.216445339541217,-226.81177599334725,91.8907831488702,16.841962708613362,46.886123593032806,232.476,12.369335127631436,-208.45826203280828,130.35084017549863,16.84220354886637,46.886469556078175,232.7235,11.492679227503036,-193.40059876337384,145.60650384360247,16.842401139989207,46.886606786656344,232.1505,16.53087227545111,-110.86752041698172,186.3785958946819,16.843484163518827,46.8869735473484,229.868,14.775983623355053,-73.25029593147823,244.21013989571,16.843977787894087,46.88749376438989,228.81875,35.947539164835504,44.8726702853134,37.140190786649775,27.772955787890357,38.204764477497726,17.098005785789795,64.51182502058637
5233.0,11.99587776234162,-152.65103659441343,-49.57446471065439,16.842935867828455,46.88485105857114,228.34,14.258653569768677,-174.25612973311763,-14.669259026377034,16.842652359389202,46.88516504435774,228.5365,13.970816896511606,-210.63075127041267,18.832110899057408,16.842175040818333,46.88546640210028,230.41,13.45052628332274,-226.1100554767553,57.86988748407362,16.841971916798073,46.88581756195588,231.84400000000002,13.209079444673689,-227.049304975762,90.62282969214384,16.841959591687612,46.886112187302466,232.476,12.394441728303313,-209.2058686475283,129.3576448020325,16.842193738550662,46.88646062190276,232.7235,11.445449263512664,-194.28944176234558,144.88732559859278,16.842389476327785,46.88660031737065,232.5945,16.484637485482356,-112.12213541720871,185.33900640378,16.84346770008873,46.88696419584002,229.868,14.890766245818506,-73.97176138326985,242.9291507038184,16.843968320610472,46.887482241398075,228.8965,35.69231390269699,44.91197160772453,37.16197320747522,27.83096093541717,38.23697884775387,17.195805470672912,64.6025958707759
5233.1,11.889011134709465,-152.456175309474,-50.753260433938024,16.842938424856026,46.884840454849005,228.34,14.191068094593716,-173.2424701589006,-15.648482642578509,16.842665660930738,46.885156235863676,228.5365,14.020842960360474,-209.7496857147671,17.74421096877354,16.842186602421837,46.88545661602085,230.41,13.492499684185493,-225.85192401838447,56.55689905991221,16.841975304075625,46.88580575111865,231.84400000000002,13.20220039213674,-227.2700249292075,89.35025242823849,16.84195669533493,46.8861007399792,232.476,12.420170225526075,-209.96246464687263,128.3459426160618,16.84218381027359,46.88645152125143,232.7235,11.400258768780631,-195.16560524735152,144.15956869775138,16.842377979050706,46.88659377091668,232.02,16.434893714416617,-113.39686977609057,184.3311107715605,16.843450972646448,46.886955129430106,229.868,15.005548868281956,-74.68776903733014,241.63221809635482,16.8439589249457,46.8874705749891,228.97425,35.43894192912682,44.936170144294,37.187563576349795,27.88855506480809,38.25387436349517,17.319608704828546,64.67302603060354
