Date,9,10,2019
Vehicle_order,SKODA_TARGET,JAGUAR_I_PACE,BMW_I3,MERCEDES_GLE450,TESLA_MODELX,TESLA_MODELS,TESLA_MODEL3,AUDI_E_TRON,TOYOTA_RAV4,MAZDA_3,AUDI_A4,
Number_of_vehicles,11
ACC,1
Distance_setting,L
Time,Speed2,E2,N2,Lon2,Lat2,Alt2,Speed3,E3,N3,Lon3,Lat3,Alt3,Speed4,E4,N4,Lon4,Lat4,Alt4,Speed5,E5,N5,Lon5,Lat5,Alt5,Speed6,E6,N6,Lon6,Lat6,Alt6,Speed8,E8,N8,Lon8,Lat8,Alt8,Speed10,E10,N10,Lon10,Lat10,Alt10,IVS2,IVS3,IVS4,IVS5
12071.2,16.031117440187913,71.91419138027351,-289.16411141430405,16.84588267934577,46.88269585729945,226.5535,16.333182291645038,30.84684945032007,-326.4265609984116,16.84534378150626,46.8823606671949,226.513,16.125424809570347,-2.4445064436559054,-350.9182752828555,16.84490692246152,46.882140354779494,225.94400000000002,15.663480476857385,-30.565179426052843,-367.3021319197812,16.84453791465133,46.88199297567048,226.1415,26.942944131499143,-113.3032003017071,-373.65506066737936,16.843452201805068,46.881935828626325,227.4105,16.154857461081072,-256.8012307517846,-299.12715703866866,16.84156917809451,46.88260623586174,229.407,17.147113133659772,-257.4961310323113,-179.18170971774518,16.841560059406955,46.88368519141827,230.0545,50.73565168284054,36.99266303111771,27.94071890026769,77.93032894712178
12071.3,16.03623013439689,72.72532660295076,-287.81066265063737,16.845893323302708,46.88270803209305,226.889,16.340112680601333,32.205128860378885,-325.4687459504529,16.845361605251483,46.882369283110634,226.513,16.130063837681252,-1.0993410061238418,-350.03076312768087,16.844924574121304,46.8821483382936,225.94400000000002,15.66644120057344,-29.223299738946327,-366.5396274725669,16.844555523194526,46.881999834692046,225.819,26.87231329428402,-110.6873119438882,-374.1674482492604,16.84348652826785,46.88193121950243,227.4105,16.097775489384688,-255.8802635960556,-300.46444622665587,16.841581263298647,46.88259420642976,229.011,17.227021923651442,-258.4454752981126,-180.6118579138934,16.841547601829966,46.8836723266837,230.1715,50.600244766518536,37.04491609049222,28.00666218370624,76.76911140115499
12071.4,16.04197197864946,73.51359697724249,-286.44390020766343,16.845903667220323,46.88272032664833,226.5655,16.346952756690953,33.615245272084906,-324.47081926962244,16.845380109217214,46.88237825984599,226.513,16.135242793157566,0.2470223692465011,-349.1443239261505,16.844942241500785,46.88215631215608,226.524,15.669649111703384,-27.88875734382649,-365.7677498738945,16.844573035455596,46.882006778028725,226.547,26.784536317966342,-108.07074909893349,-374.6313686598469,16.843520863581453,46.88192704635942,227.39,16.045278663888734,-254.9395245601731,-301.7837046178162,16.841593607955257,46.88258233919174,229.011,17.305783499284143,-259.37672453913376,-182.06140423469355,16.84153538170126,46.88365928745552,230.1715,50.400193510274065,37.16242964275569,28.07498298059024,75.61917896047859
12071.5,16.048147878844638,74.27866006029932,-285.0641737654637,16.845913706604982,46.88273273781978,226.5655,16.353563071930154,34.934338868519355,-323.56696466889343,16.84539741875457,46.882386390366705,226.513,16.14094037039854,1.5942449746303555,-348.25941643513505,16.844959920155336,46.88216427224023,226.25,15.674116848663266,-26.56119947283366,-364.98699871921656,16.844590456063674,46.88201380118647,226.547,26.6796132025461,-105.45405280272075,-375.0454583821178,16.843555200646247,46.88192332146267,227.385,16.002493485693556,-253.9791634094484,-303.084294738903,16.841606210099076,46.88257063988202,229.267,17.381318690507168,-260.288914569538,-183.5301349598848,16.84152341167317,46.88364607565622,230.088,50.33225540268342,37.15108948120472,28.144992414989535,74.4802371602544
12071.6,16.054757834982418,75.02054181347296,-283.67157526999995,16.845923441797357,46.88274526478031,226.5655,16.359804178338543,36.252550491931466,-322.6832958255272,16.845414716718413,46.88239433930874,226.34599999999998,16.14713526380394,2.9424177642380287,-347.37557323175287,16.84497761127849,46.882172222750704,226.25,15.679844411453097,-25.240094341125705,-364.19815065948035,16.844607791996992,46.88202089717901,226.227,26.566825187293468,-102.83855848425995,-375.40865008953824,16.84358952193833,46.88192005441322,227.385,15.96941995479914,-252.9990998372212,-304.3662094957113,16.841619070783914,46.88255910856441,229.267,17.453627497320525,-261.1812613801844,-185.01806593496826,16.84151170203369,46.883632691143255,230.088,50.28165010331646,37.12691261976879,28.21685381586462,73.35282790124073
12071.7,16.06180184706281,75.73890424811178,-282.26669121907895,16.845932868362258,46.882757902254156,226.7755,16.36567607591611,37.53131876037943,-321.80149200739436,16.845431497094854,46.88240227147415,226.34599999999998,16.153827473373767,4.291852738632213,-346.49277734751763,16.844995318964404,46.88218016384014,226.25,15.686831800072882,-23.92525562486864,-363.40187685657463,16.84462504570055,46.88202805996893,226.227,26.455453511257108,-100.22528869471606,-375.7199180928391,16.843623814039486,46.88191725443747,227.61900000000003,15.946058071205494,-251.99972284478784,-305.6293023411092,16.841632184905176,46.882547746557144,228.9045,17.52270991972421,-262.05322612309686,-186.52518695304943,16.841500259853746,46.88361913400848,230.088,50.262997183769656,37.069572439594715,28.290955465962863,72.23672867402317
12071.8,16.06927991508581,76.43330120075555,-280.85016388132453,16.845941980444998,46.88277064446386,226.7755,16.371178764662858,38.857764531841134,-320.85063066744937,16.84544890310963,46.88241082483862,226.1595,16.161016999108007,5.6420602739871,-345.6115119167772,16.845013036788092,46.88218809116257,225.9935,15.695079014522618,-22.61624265954212,-362.5987627360869,16.844642222956875,46.88203528429018,226.227,26.345498174437022,-97.61556566834558,-375.9795600703913,16.843658059598965,46.881914918857746,227.593,15.93240783491262,-250.9809596766016,-306.8731395299684,16.84164555341759,46.88253655776192,228.9045,17.588565957718224,-262.9040470853734,-188.05131580634816,16.841489095128765,46.88360540589088,230.255,50.164129390094395,37.09205753404943,28.366494640053826,71.13238744973107
12071.9,16.077192039051422,77.103610030936,-279.4219236910466,16.84595077643625,46.882783492035166,226.597,16.376312244578788,40.142796925289176,-319.96465741222426,16.84546576568578,46.882418794509725,226.1595,16.168703841006675,6.993420068460917,-344.7311123569661,16.84503076973207,46.882196010696134,225.9935,15.7045860548023,-21.312858196110287,-361.7896903442444,16.844659326354325,46.882042562208355,225.965,26.23695917683321,-95.01014064740286,-376.18731718943695,16.84369224875874,46.881913050002346,227.593,15.92846924592051,-249.9427515680377,-308.09729656292257,16.841659177092275,46.882525545997325,228.972,17.651195611302565,-263.73350587037015,-189.596026787014,16.84147821072461,46.88359151061987,230.0875,50.144598902865674,37.04223459988285,28.44438132041737,70.03925200032424
12072.0,16.08553821895963,77.74975369768887,-277.98269332372865,16.84595925532506,46.88279643846738,226.597,16.381076515663906,41.47562243918677,-319.0172773954386,16.84548325541743,46.88242731655835,226.66,16.176887999069766,8.345480421944089,-343.85194625601343,16.84504851186899,46.88220391913429,226.699,15.715352920911933,-20.01431611666004,-360.97467400972914,16.844676366208578,46.882049893594605,226.997,26.12983651844568,-92.41024770009086,-376.3430195452562,16.843726365325004,46.881911649399605,227.571,15.934242304229176,-248.88555480442642,-309.30186918369793,16.841673049941722,46.88251471040204,228.972,17.710598880477235,-264.54036379723215,-191.15906626705086,16.841467622895614,46.88357745047696,230.0875,50.05187613728635,37.0677057267659,28.523342087309214,68.95793396442664
12072.1,16.094318454810455,78.37181054305228,-276.53265613413174,16.84596741813946,46.88280948211112,226.65400000000002,16.385471577918207,42.766908727080825,-318.066660979066,16.845500200059035,46.88243586771963,226.66,16.185569473297285,9.698444442730187,-342.9732349630932,16.845066265864094,46.88221182348123,226.2935,15.727379612851513,-18.72033814494436,-360.1545141407385,16.844693346171262,46.88205727124893,226.997,26.024130199274424,-89.81702012606121,-376.4464166606624,16.843760394426262,46.881910719302674,227.544,15.949727009838606,-247.80916088427767,-310.4865637163104,16.841687174701953,46.88250405361783,228.972,17.766775765242233,-265.3244742656148,-192.7401325754293,16.84145733356552,46.88356322817575,230.0875,49.9891488263815,37.06159090771692,28.60410708836152,67.88822216101211
12072.2,16.10286994175534,78.97019447065661,-275.0718748756131,16.845975270310813,46.882822622401896,226.65400000000002,16.389497431341677,44.06877623334125,-317.04017036531417,16.845517283550528,46.88244510139858,227.6675,16.194748263689224,11.052291259352483,-342.0947128920488,16.845084031443513,46.88221972612607,226.2935,15.740144208222866,-17.431758422438513,-359.3309982926158,16.844710255296516,46.88206467909158,226.268,25.91984021931943,-87.23204145371832,-376.498370111276,16.843794315282988,46.881910251961344,227.544,15.969282912685735,-246.71386689694702,-311.6510620297407,16.841701547474468,46.882493578506406,228.843,17.818987299584613,-266.08515724309797,-194.3387467724271,16.8414473516579,46.88354884802454,230.032,49.86712766768384,37.10936211475624,28.68842142616764,66.8292094821708
12072.3,16.110529874961653,79.544686530376,-273.6010303658197,16.845982808965992,46.882835853215504,226.65400000000002,16.393865351174536,45.29206663641038,-316.07109836146617,16.845533335929964,46.88245381857497,227.6675,16.202830052704204,12.40666337153224,-341.21640549593536,16.845101803916013,46.88222762683982,226.0735,15.75312478464035,-16.144312481175287,-358.50126283195533,16.844727149543953,46.88207214288205,226.268,25.81696657858072,-84.65630726323087,-376.4985006984532,16.84382811483088,46.88191025078666,227.521,15.987269562842936,-245.5994240007525,-312.79585087759847,16.841716171524645,46.88248328068922,228.843,17.866494517509178,-266.8221139779838,-195.9546729380161,16.84143768109308,46.88353431214549,230.032,49.844239221858025,37.06008674304271,28.770827443515763,65.78515487456951
12072.4,16.1172982544294,80.09510469975491,-272.1208304547778,16.845990031716436,46.88284916818456,226.65400000000002,16.39928661263989,46.52348350162244,-314.9776165790679,16.845549494947257,46.88246365486532,226.665,16.208220522839127,13.761667800763929,-340.33839030365084,16.845119584685968,46.8822355249251,226.0735,15.766321342103966,-14.860014767575946,-357.6679410987671,16.844744002479416,46.88207963893241,226.268,25.713303316566964,-82.0910938022747,-376.447514156075,16.843861776322644,46.88191070943027,227.511,16.003686960310198,-244.46604595623504,-313.9202984752021,16.841731044047453,46.882473165849426,228.843,17.909297419015925,-267.5347171473859,-197.58761426839385,16.841428330102964,46.883519623208464,230.032,49.7232249352692,37.09351978773566,28.85445964227942,64.7534244512463
12072.5,16.123175080158575,80.62213823865186,-270.6311801326635,16.845996947606825,46.8828625681637,226.97799999999998,16.40576121573774,47.7250949639495,-313.8907035194772,16.845565262849213,46.882473432067464,226.665,16.210919674093986,15.117695082611489,-339.46109520232966,16.845137378878096,46.88224341653286,226.0735,15.779733880613707,-13.578519129589939,-356.831123138331,16.84476081864521,46.882087166432676,226.1065,25.60664447283983,-79.53752499951074,-376.34547343298914,16.843895285009744,46.881911627325934,227.511,16.018535105087537,-243.31382286133686,-315.0245810578193,16.841746163860602,46.88246323240171,228.843,17.947396004104867,-268.2227150039493,-199.2367835513704,16.841419301991063,46.88350478829475,230.032,49.62986815275553,37.10054351834182,28.93918027818141,63.73394108911626
12072.6,16.12816035214918,81.12571460530063,-269.13260994032504,16.846003555685247,46.882876048380524,226.6605,16.413289160468082,48.98308275217808,-312.73433219675564,16.84558177053803,46.882483834073476,226.665,16.21092750646879,16.474143680444755,-338.5809613931998,16.845155178598855,46.8822513336759,226.338,15.793362400169576,-12.299052101258711,-355.99094112013563,16.844777608190988,46.88209472419396,226.1065,25.496990047399315,-76.99691044210441,-376.19314978382033,16.8439286237074,46.8819129975359,227.50099999999998,16.031813997174936,-242.14286978498333,-316.1084269791343,16.841761529454118,46.88245348278966,228.96,17.980790272775987,-268.88566872016696,-200.90192756315184,16.841410602515793,46.88348980968219,230.218,49.451619043348465,37.194456461938145,29.025725458299394,62.727391673657074
12072.7,16.132254070401217,81.60622840479219,-267.62557485838465,16.846009861129822,46.88288960474228,226.6605,16.421870446830926,50.238626242888145,-311.68484511916563,16.84559824615205,46.882493274614475,226.665,16.20824401996353,17.830733029047448,-337.6984168132086,16.84517298016659,46.88225927250476,226.338,15.807206900771575,-11.02114865047016,-355.14794854215376,16.84479437721904,46.88210230723731,227.242,25.38434004024541,-74.47037882296742,-375.9908160038681,16.843961777604562,46.88191481760628,228.111,16.043523636572402,-240.9534753440784,-317.1722659985785,16.841777137040697,46.882443913147405,228.678,18.009480225029296,-269.52315729056403,-202.58250653884582,16.841402237201727,46.88347469222617,230.218,49.367435050867385,37.21970775785642,29.1135230313842,61.73371881940889
