Date,9,10,2019
Vehicle_order,SKODA_TARGET,MAZDA_3,TOYOTA_RAV4,AUDI_E_TRON,BMW_I3,MERCEDES_GLE450,TESLA_MODELX,TESLA_MODELS,AUDI_A4,
Number_of_vehicles,9
ACC,1
Distance_setting,L
Time,Speed2,E2,N2,Lon2,Lat2,Alt2,Speed4,E4,N4,Lon4,Lat4,Alt4,Speed5,E5,N5,Lon5,Lat5,Alt5,Speed6,E6,N6,Lon6,Lat6,Alt6,Speed7,E7,N7,Lon7,Lat7,Alt7,Speed8,E8,N8,Lon8,Lat8,Alt8,Speed9,E9,N9,Lon9,Lat9,Alt9,IVS4,IVS5,IVS6,IVS7,IVS8
4249.3,14.028397120575663,-273.4131021455944,-215.59837180789702,16.84135119219176,46.8833576094984,230.02,10.838048093269418,-236.42395044525185,-155.39785767687363,16.84183657480967,46.883899136339814,229.713,10.511471900920432,-212.3591440939569,-134.85904623897588,16.842152360335138,46.88408389086965,229.5365,12.480053363870034,-196.52658911524762,-118.07437423830171,16.842360119816785,46.884234875467435,229.515,11.090402026418259,-152.65797031429457,-64.35903443961242,16.842935776842126,46.88471806566464,228.8535,15.676555771327125,-169.57115293624682,-16.50829509451007,16.84271383704408,46.88514850151907,228.11900000000003,14.312474910693975,-201.4049387685652,9.499741093210641,16.842296104665934,46.88538245383478,229.83700000000002,27.10935545851725,18.612072271856693,64.74799411905704,45.70060334958907,36.41095259179205
4249.4,14.006796273274393,-273.74769091342563,-216.95764914336982,16.841346801618723,46.88334538227456,229.955,10.851000538175022,-237.2047204917749,-156.15360720186766,16.841826329313573,46.88389233808138,229.713,10.4978083047721,-213.12290051158607,-135.46634701301892,16.842142338096927,46.88407842796497,229.5365,12.316385800400212,-197.41614553600968,-118.91417039794074,16.84234844679363,46.8842273211771,229.68900000000002,11.091160386661803,-152.89133036656773,-65.49341470121279,16.842932714622318,46.88470786147672,228.8535,15.611769121328376,-168.48286803933726,-17.630562132754182,16.842728117841233,46.88513840629425,228.11900000000003,14.336229735222911,-200.3841358199715,8.495811294311038,16.842309499944953,46.88537342309906,229.882,27.21883047989841,18.356727078024992,64.938373335693,45.28710819696369,36.538110608622155
4249.5,13.984499663596981,-274.06497794688784,-218.317914516396,16.841342638084175,46.88333314616293,229.955,10.864570704816,-237.98308581555028,-156.9137112471205,16.84181611537297,46.88388550065234,229.713,10.491143609574372,-213.88878805954457,-136.13140210559447,16.8421322878934,46.88407244553793,229.6085,12.152260059204615,-198.29446206277112,-119.74407373531142,16.842336921263694,46.88421985587652,229.68900000000002,11.093107127217893,-153.15383712958246,-66.62105942683148,16.842929269930725,46.88469771787752,229.063,15.542773573651342,-167.4173817442746,-18.763415335585872,16.84274209946837,46.8851282158428,228.11900000000003,14.359984559751851,-199.35028189927726,7.4995589100255104,16.842323066482688,46.885364461424636,229.92700000000002,27.290295608674732,18.159781215921868,65.10708823646475,44.88675549847021,36.64922294808153
4249.6,13.96117223557316,-274.3647061364241,-219.67893572325644,16.841338704961988,46.88332090325229,229.955,10.878008828430634,-238.75843008053607,-157.6776773778403,16.841805941075595,46.88387862848237,229.713,10.491477815327222,-214.6179518353181,-136.79167687205756,16.842122719590098,46.88406650611177,229.6085,11.989667335343082,-199.1614418304581,-120.5636774284602,16.842325544498078,46.88421248322521,229.68900000000002,11.097484734038328,-153.44448637871452,-67.74132402221169,16.842925455945085,46.88468764066546,229.063,15.46956912829534,-166.37514951441446,-19.906032040600376,16.84275577594877,46.88511793756487,228.72799999999998,14.384571193826435,-198.3056964710606,6.510386913199523,16.842336773842458,46.88535556344107,229.83325,27.393027080208412,17.949357748174556,65.25404169706644,44.500932454806176,36.74504837043385
4249.7,13.936478933228125,-274.64674062949945,-221.04038691905998,16.84133500402173,46.88330865647372,229.955,10.890565144248244,-239.5306961978746,-158.44609305938624,16.841795807170588,46.88387171628696,229.94400000000002,10.495291356372832,-215.3990111559986,-137.46282764591712,16.842112470298062,46.88406046885172,229.6085,11.830598823896947,-200.0171313377877,-121.3732558433762,16.842314315886604,46.88420520075515,229.68900000000002,11.10553569309009,-153.76332555971348,-68.85474809982176,16.842921272042798,46.884677624986466,229.063,15.389905982692465,-165.36063902211657,-21.06147666395276,16.842769088656308,46.88510754389488,228.72799999999998,14.409157827901025,-197.2511349557323,5.527495873747601,16.842350612111396,46.8853467219571,229.7395,27.45011516146625,17.79768820926077,65.37823338959033,44.128990342877636,36.82448423847896
4249.8,13.910419756561627,-274.9109153971882,-222.4018652222229,16.841331537442088,46.88329640945133,229.984,10.902239652268944,-240.29947246813737,-159.21898479723993,16.841785719060386,46.88386476382772,229.94400000000002,10.499064667010233,-216.14000014356225,-138.08278896709612,16.842102746820824,46.88405489206054,229.6085,11.675054524864814,-200.8616143564037,-122.17288665066059,16.842303234329993,46.88419800776766,229.521,11.117260004373211,-154.10980506417403,-69.95842902028724,16.84291672543599,46.88466769695095,229.063,15.301534334247384,-164.3715915793741,-22.225771635680598,16.84278206723016,46.8850970706126,227.94400000000002,14.433744461975607,-196.18618728986416,4.550394144703229,16.842364586670485,46.88533793255022,229.64575,27.571578503410922,17.59635624675485,65.48156130030202,43.772027216999376,36.886507551980905
4249.9,13.882994705573887,-275.15702743851875,-223.76356911758631,16.841328307886894,46.88328416039964,229.984,10.913032352492607,-241.06461596268403,-159.99685126357744,16.84177567862054,46.88385776661886,229.94400000000002,10.502797747239397,-216.92882558225614,-138.77420162846025,16.842092395619492,46.88404867253701,229.8645,11.52303443824815,-201.6949298098764,-122.96226175045359,16.842292299317492,46.88419090703421,229.56400000000002,11.132657667887843,-154.4831033964629,-71.05101981246432,16.842911826904572,46.884657868675404,229.063,15.204454182959411,-163.4127017939859,-23.401895893820228,16.842794650066285,46.88508649092132,227.94400000000002,14.458331096050193,-195.11052361666225,3.5786088580017728,16.842378701848194,46.885329190966786,229.55200000000002,27.61078115079201,17.49491146725477,65.56464060852971,43.4273873726492,36.92938765831329
4250.0,13.854203780265177,-275.38503978020617,-225.1249716807401,16.841325315841328,46.88327191405854,229.984,10.922943244919159,-241.82595588350904,-160.7794169313706,16.84176568809232,46.88385072713889,229.94400000000002,10.506490597060283,-217.67557578825054,-139.47711685454584,16.842082596541832,46.884042349543456,229.8645,11.374538564048278,-202.51761599670368,-123.74142897327506,16.842281503785383,46.88418389812454,229.56400000000002,11.1517286836339,-154.8828310182862,-72.13308331916475,16.842906581560175,46.88464813509685,229.294,15.098665528827548,-162.48377020711197,-24.58810148812577,16.842806839782046,46.88507582054452,228.49150000000003,14.483319425104346,-194.0278610101534,2.6108881357528744,16.842392908867993,46.885320485945684,229.622,27.67437250811009,17.387312877195413,65.62703678727603,43.097489413553284,36.954786758840115
4250.1,13.824046980635245,-275.59493470201,-226.4860636511774,16.84132256153792,46.88325967051136,229.984,10.931972329548692,-242.5834267531125,-161.56717488417792,16.841755748334936,46.88384364095229,229.6845,10.510143216472931,-218.4318613544169,-140.20825935626178,16.842072672338354,46.88403577263469,229.572,11.229566902263805,-203.3296369763308,-124.51080831024292,16.842270848205278,46.88417697726069,229.56400000000002,11.174473051611157,-155.3083975415114,-73.20344987377206,16.84290099715005,46.8846385067369,229.294,14.98416837185263,-161.58936781297328,-25.78755024117791,16.8428185763955,46.88506503104041,228.49150000000003,14.5083077541585,-192.9377848203456,1.646790551488717,16.84240721317102,46.885311813516104,229.692,27.71273957937686,17.321111680962474,65.66967114147626,42.77886236262232,36.961407934695394
4250.2,13.792524306683806,-275.7865054345246,-227.84662233115384,16.84132004768996,46.88324743176132,229.956,10.94011960638128,-243.3365644300615,-162.3600514165246,16.841745865438995,46.883836508722105,229.894,10.513755605477376,-219.15782079139325,-140.82810339969234,16.842063146083337,46.88403019689847,229.572,11.088119452893467,-204.13128034043774,-125.27048259887206,16.84226032880332,46.88417014369749,229.56400000000002,11.200890771819768,-155.75949105700047,-74.26315902266319,16.84289507776717,46.88462897424444,229.304,14.860962712035825,-160.72591617078703,-26.99534600747889,16.842829906864008,46.8850541664517,228.49150000000003,14.533296083212653,-191.8399932327233,0.6859103948662496,16.842421618717786,46.88530317002852,229.762,27.84791979995955,17.167913747444857,65.69167138930125,42.47677372423463,36.949060782451134
4250.3,13.759635758411125,-275.95991603420043,-229.20672808400613,16.841317772144638,46.88323519708554,229.956,10.947385075416832,-244.0854501272894,-163.15822285905463,16.841736038338787,46.88382932886215,229.894,10.517327764073578,-219.94101885493203,-141.5134089986319,16.842052868726086,46.88402403231032,229.763,10.950196215938588,-204.92284815287968,-126.02063537735692,16.842249941615744,46.884163395783936,229.56400000000002,11.230981844260022,-156.23498160339545,-75.30903774174831,16.84288883823921,46.884619566162,229.304,14.729048549376133,-159.89636167601674,-28.213165683305746,16.8428407925241,46.88504321169405,227.82,14.557946327122293,-190.73807167435777,-0.2729966064635287,16.842436078459254,46.885294544290225,229.5943333333333,27.89753355802729,17.115491306715874,65.69592060662872,42.18674713395888,36.919351528356906
4250.4,13.726082036032858,-276.11499476616575,-230.5659435788387,16.841315737155533,46.88322297041797,229.956,10.954135763972788,-244.82981712111072,-163.9615955340678,16.841726270534352,46.883822102215106,229.894,10.520859692261508,-220.689398514962,-142.20099881788195,16.84204304826625,46.88401784717472,229.763,10.817748523904314,-205.7047912206696,-126.76186202878988,16.84223968072692,46.884156728164356,229.891,11.260612722785124,-156.7340946365504,-76.3413404098856,16.842882288729978,46.884610280201386,229.304,14.588425883872222,-159.10081695761758,-29.439330695206532,16.842851231897818,46.88503218186688,228.613,14.58259657103193,-189.63166057331554,-1.2303807234690507,16.84245059711383,46.88528593225088,229.42666666666668,27.971953763243953,17.053622189565072,65.68300089800486,41.91045126037864,36.87142306471237
4250.5,13.692563839772685,-276.2515841306759,-231.9243392829367,16.841313944789384,46.88321075112474,229.956,10.960738699371221,-245.56946564515937,-164.770839234044,16.841716564647072,46.88381482275594,229.894,10.52487154099834,-221.49035673831642,-142.90415256559672,16.842032537854916,46.88401152203558,229.763,10.692727709317293,-206.47734392664944,-127.49457679813362,16.842229543061205,46.88415013711243,229.891,11.28564986119731,-157.25657243932596,-77.36131314874709,16.842875432621305,46.884601105153244,229.304,14.44502587260177,-158.34118833204127,-30.67457360299875,16.842861199969914,46.885021070380546,228.613,14.607246814941568,-188.52052842038242,-2.1866387603549997,16.842465177719454,46.88527733034104,229.25900000000001,27.997667671922265,17.052231931250137,65.6521946225341,41.64810254520348,36.80494495514631
