,Speed2,Speed3,Speed4,Speed5,Speed6,Speed7,Speed8,Speed10,Speed11,Time
0,5.010900548663155e-13,0.0,2.0814486432281935e-20,3.511770920064699e-21,1.4148336907431058e-14,3.71606482971144e-16,4.04131537815352e-26,4.75899423743055e-22,,0.0
1,1.1422758385988319,0.31370140970444926,0.5397946140529812,0.0910728705512906,0.031573046545894275,0.005019884376950821,0.0125111372541175,0.0123417864093443,,0.1000000000003638
2,1.2568317089772356,0.21491776379432492,0.5383810370343467,0.0867543054570541,0.034127966276914376,0.006245864567492837,0.012388076271384602,0.013816611190205802,,0.1999999999998181
3,1.3723493036761822,0.13135104253547933,0.538514498769938,0.0823288015124907,0.03630751934633788,0.007541286321895445,0.0124111913459204,0.014979987227799202,,0.3000000000001819
4,1.4896885706979033,0.06300124592835814,0.5401949992597549,0.07836824231680051,0.03773788739501986,0.008610658365923106,0.0125804824777247,0.0158319145221245,,0.3999999999996362
5,1.6088495100429068,0.009868373972990676,0.5434225385037977,0.0748726278699834,0.038418738181557305,0.00945381422905242,0.012895949666797702,0.0163723930731817,,0.5
6,1.72983212171119,1.0213081575865169e-14,0.5481971165020665,0.0718419581720394,0.03835007170594966,0.010070753911283413,0.013357592913139201,0.0166014228809709,,0.6000000000003638
7,1.8526364057027502,1.1321146370532275e-50,0.554518733254561,0.0692762332229686,0.037531887968197085,0.010461477412616108,0.0139654122167493,0.016519003945492,,0.6999999999998181
8,1.977262362017592,1.3441459060809892e-110,0.5623873887612815,0.0671754530227709,0.035964186968299554,0.010625984733050512,0.014719407577628001,0.016125136266745,,0.8000000000001819
9,2.1037079523703617,5.034455792916927e-110,0.5718030830222275,0.0655396175714463,0.033646968706257455,0.010564275872586527,0.015619578995775301,0.0154198198447299,,0.8999999999996362
10,2.229530878675887,4.2402994122756413e-50,0.5796344470750779,0.0643687268689949,0.03058086316578402,0.01027642539721216,0.0164689581405908,0.0146372130371813,,1.0
11,2.3522888428598936,3.8252772612705565e-14,0.5827501119715235,0.0643543793400347,0.027520724430017178,0.009895833622725152,0.0170705766823556,0.0140114742007861,,1.1000000000003638
12,2.4719798066370435,0.03696168123565997,0.581150077711564,0.06618817340608911,0.02522140657872268,0.00955590086432697,0.0174244346210696,0.013542603335544301,,1.199999999999818
13,2.5886037700073397,0.08452494482696572,0.5748343442951994,0.06987010906715821,0.023683539595610856,0.009256701688005067,0.0175305319567329,0.013230600441455801,,1.300000000000182
14,2.7021607329707775,0.1412939154527516,0.5638029117224295,0.0754001863232419,0.022907123480682173,0.008998236093759668,0.0173888686893455,0.013075465518520601,,1.3999999999996362
15,2.8126506955273594,0.2072685931130162,0.5480557799932547,0.08277840517434021,0.022892158233936526,0.008780504081590666,0.0169994448189074,0.013077198566738802,,1.5
16,2.920073657677087,0.28244897780775935,0.5275929491076747,0.09200476562045322,0.023638643855374175,0.00860350565149797,0.0163622603454185,0.013235799586110302,,1.6000000000003638
17,3.0244296761338516,0.3668350695369812,0.50241441906569,0.10307926766158082,0.02514658034499448,0.008467240803481765,0.0154773152688789,0.013551268576635201,,1.699999999999818
18,3.1257867061725384,0.4620579852606413,0.47273957316428855,0.116001911297723,0.027415337105492796,0.008371682722823721,0.014536326557552801,0.0138969601574927,,1.800000000000182
19,3.2242127030677077,0.5697488419312164,0.4387877946994533,0.1277779506019988,0.029689324840956526,0.008268859244637305,0.0137310111788255,0.0141462289484424,,1.8999999999996362
20,3.3197077235332597,0.6899076395487115,0.4005590836711844,0.1354126396612543,0.031212954258931017,0.008110798204255403,0.013061369132697,0.014299074949484401,,2.0
21,3.412271767569194,0.8225343781131257,0.3580534400794819,0.1389059784754896,0.03198559476211407,0.0078974727869599,0.012527400419167502,0.0143554981606187,,2.100000000000364
22,3.501904835175508,0.9676290576244566,0.3112708639243455,0.1382579670447047,0.032007246350505676,0.0076288829927509,0.0121291050382367,0.0143154985818452,,2.199999999999818
23,3.588606926352206,1.125191678082708,0.2602113552057756,0.1334686053688996,0.03127790902410567,0.007305028821628399,0.0118664829899049,0.014179076213164,,2.300000000000182
24,3.6723780410992846,1.2952222394878767,0.204874913923772,0.12453789344807441,0.02979758278291409,0.006925910273592402,0.0117395342741719,0.0139462310545751,,2.399999999999636
25,3.753220060101515,1.4777207418399558,0.1452615400783347,0.1114658312822289,0.027566267626931235,0.0064915273486428095,0.0117482588910377,0.0136169631060785,,2.5
26,3.8333864425318227,1.6652683247442057,0.0886265096062891,0.0942524188713632,0.02458452564833348,0.006001928279425357,0.0118435948344934,0.013305493018026901,,2.600000000000364
27,3.915130647552565,1.8504461278406998,0.0422250984104119,0.0770397560621388,0.021525862471930193,0.005543402409646284,0.011976480098760001,0.013126041440237001,,2.699999999999818
28,3.9984545558485087,2.0332541511294315,0.006057306490703,0.0639699426817781,0.019063783719375078,0.005202239082607189,0.012146914683837601,0.013078608372708902,,2.800000000000182
29,4.083358167419649,2.2136923946103977,2.3356980708417264e-22,0.0550429787302811,0.01719885148284211,0.004978486530953592,0.012354898589726201,0.013163193815442502,,2.899999999999636
30,4.1698414822659915,2.3917608582836047,1.3391467165743911e-80,0.0502588642076479,0.015931065762331366,0.004872144754685486,0.012600431816425802,0.0133797977684379,,3.0
31,4.257904500387532,2.567459542149043,1.141599908254172e-177,0.049617599113878606,0.015260426557843093,0.004883213753802791,0.0128835143639364,0.013728420231695002,,3.100000000000364
32,4.347547221784271,2.7407884462067233,2.048121905123927e-177,0.053119183448973,0.015186933869377096,0.005011693528305489,0.0132041462322579,0.014209061205213801,,3.199999999999818
