Date,9,10,2019
Vehicle_order,SKODA_TARGET,JAGUAR_I_PACE,BMW_I3,MERCEDES_GLE450,TESLA_MODELX,TESLA_MODELS,TESLA_MODEL3,AUDI_E_TRON,TOYOTA_RAV4,MAZDA_3,AUDI_A4,
Number_of_vehicles,11
ACC,1
Distance_setting,SL
Time,Speed2,E2,N2,Lon2,Lat2,Alt2,Speed3,E3,N3,Lon3,Lat3,Alt3,Speed4,E4,N4,Lon4,Lat4,Alt4,Speed5,E5,N5,Lon5,Lat5,Alt5,Speed6,E6,N6,Lon6,Lat6,Alt6,Speed7,E7,N7,Lon7,Lat7,Alt7,Speed8,E8,N8,Lon8,Lat8,Alt8,Speed10,E10,N10,Lon10,Lat10,Alt10,IVS2,IVS3,IVS4,IVS5,IVS6,IVS7
11789.1,15.890382769349053,-33.69285831642798,284.5194599962208,16.844496872321404,46.887856362269794,228.546,15.942650584497715,1.9784303370401808,293.6644897209988,16.844964961549596,46.88793862533901,229.85,15.654604980500885,23.91365900836556,299.14889533678087,16.845252802125213,46.88798795968263,228.2135,15.686043474961838,51.947621667452495,292.52540727873,16.84562067209682,46.88792837885315,228.187,15.033756326646532,90.44106030108057,264.85989869897134,16.846125794413975,46.887679516934064,229.486,14.53419620891473,106.3280546013483,249.1714925762764,16.846334268264545,46.88753839367062,228.261,15.252437816154197,116.10105582131321,229.48900385384727,16.84646251248478,46.88736134209386,228.028,16.005954507338565,121.89826509632736,175.9353495325554,16.846538585184074,46.88687960631986,226.9145,32.107706733896215,18.27325083888956,24.201111791858,42.35261790490949,17.631301253975227,17.156007862823458
11789.2,15.891180675340635,-35.07489791368846,283.755932172128,16.84447873678796,46.88784949404255,227.9885,15.937874134524947,0.3584257490579137,293.50520982446096,16.844943703368973,46.88793719255492,229.83,15.662357564798011,22.344958920550127,299.1870508196,16.845232217177454,46.8879883029059,228.207,15.674878240355925,50.46166478766979,293.0158928058588,16.845601172929975,46.88793279095962,228.187,15.027223165463276,89.3549842779546,265.89232923812915,16.84611154260232,46.88768880404492,229.486,14.51296602082379,105.57778070986143,250.4168113990289,16.84632442294804,46.887549595793715,228.261,15.211416010261905,115.58110541220837,230.91814870773825,16.846455689541315,46.88737419780297,228.028,16.005503296735373,122.00751567710918,177.53318156147006,16.846540018802592,46.88689397943518,226.9145,32.032904637629656,18.37161945954267,24.181294438762933,42.36583037759488,17.72400053155409,17.095685425753082
11789.3,15.892476355857706,-36.44488977269142,282.97185122463736,16.844460759348507,46.88784244093203,227.9885,15.932461807116413,-1.2442222732954964,293.33946115183613,16.84492267294635,46.887935701581675,229.83,15.66877878626694,20.77548221570995,299.2018648616451,16.845211622038697,46.88798843616393,228.207,15.659464389134445,48.9682121466613,293.4855570982488,16.845581575401532,46.887937015771065,228.097,15.018493775900824,88.26030863503794,266.9155309111861,16.8460971779439,46.88769800813857,229.90900000000002,14.496251520488306,104.81037737026341,251.6494315801849,16.846314352853838,46.8875606836876,228.132,15.167858299139304,115.04141038383776,232.3363495880093,16.846448607503106,46.88738695506685,228.90599999999998,16.0035681044827,122.10791322640793,179.13166077357502,16.846541336249008,46.886908358372146,228.76,31.97851741160925,18.449521674154084,24.161727140213017,42.38119299497506,17.819420276239438,17.036394930108777
11789.4,15.893491409140925,-37.80272833218545,282.16727729466436,16.844442941388255,46.88783520347925,228.236,15.9264136022721,-2.8778495563532203,293.17207256168894,16.84490123600468,46.88793419585677,228.68400000000003,15.673868644907673,19.20582862674947,299.19422033472364,16.845191024578813,46.887988367398464,228.17,15.642958397299626,47.46764964377115,293.9329294950462,16.845561884575368,46.8879410400583,228.097,15.007568157959184,87.1511333729128,267.92385870975085,16.846082623017182,46.887707078436,228.05,14.482207418530985,104.0257422414154,252.86901966417145,16.846304056638996,46.88757165435276,228.132,15.123420640542495,114.48245682146695,233.74334998276817,16.8464412727487,46.887399611578005,228.90599999999998,16.001518499013038,122.19881578230905,180.730873036332,16.846542529099306,46.886922743903206,228.76,31.90047362702285,18.55285516247579,24.142697147476763,42.39611193835332,17.917848112033102,16.978322415451714
11789.5,15.893447433453504,-39.147604614049975,281.34270837823703,16.844425293522857,46.88782778616386,228.236,15.919609642869634,-4.420081123292165,292.9563893595189,16.844880998384706,46.887932255703184,228.68400000000003,15.678917771736515,17.635564513899745,299.1645017369055,16.845170419107458,46.887988100068206,228.17,15.630581076059773,45.96128669131904,294.35934586469637,16.84554211763399,46.887944875838,228.327,14.99444631163835,86.02817930404996,268.91576772741195,16.84606788728087,46.88771600104015,228.05,14.468988425627966,103.22401705384138,254.0751338968748,16.84629353616333,46.88758250381543,228.254,15.079758992179618,113.90471235445531,235.13918673593201,16.84643369141447,46.88741216766793,228.135,16.00072404871924,122.27897391218758,182.33078974723324,16.846543580958055,46.886937135771035,228.76,31.90082587836391,18.575496976444587,24.12572278518959,42.411715177900774,18.018020066104807,16.921205135780927
11789.6,15.892344428795445,-40.47913384930956,280.49847119245896,16.844407820801358,46.887820191924774,228.236,15.911930051790113,-6.003512165399468,292.7408171816988,16.844860220132993,46.8879303165483,227.81400000000002,15.685216797732425,16.06510536888849,299.1128278228961,16.84514981107683,46.88798763524143,228.196,15.618203754819918,44.44880655281126,294.7628602986484,16.845522270421082,46.88794850560596,228.55700000000002,14.980541009765133,84.89131948355038,269.8912924276968,16.846052969069163,46.887724776261045,228.05,14.456594541779245,102.405281071275,255.26785632497536,16.846282792466965,46.88759323281366,228.254,15.036873354050677,113.30856374273368,236.5232184885686,16.846425868575597,46.8874246175673,228.135,16.001184753601304,122.34753874487095,183.93094978754945,16.846544480686127,46.88695152982772,229.017,31.86756281298723,18.632909212879934,24.11041524168808,42.427095089235365,18.119984042486006,16.865838495272868
11789.7,15.889123366196106,-41.797155577647736,279.6347214596819,16.844390525329374,46.88781242216281,228.1533333333333,15.903374829033522,-7.540914563045749,292.52089288868166,16.844840045882812,46.88792833824446,227.81400000000002,15.692765722895393,14.49264394980737,299.038888184877,16.845129176771767,46.88798697012586,228.196,15.605826433580065,42.93038962017139,295.1448047338899,16.845502345303796,46.88795194134345,228.787,14.967265025125409,83.74276388511234,270.85185849039425,16.846037897381994,46.88773341692322,229.8775,14.445025766984838,101.56950509907438,256.4469774548213,16.846271825166806,46.887603839462955,228.13400000000001,14.99476372615566,112.69415813730629,237.89558156744587,16.84641780616304,46.88743696250246,228.135,16.002900613659232,122.40374490399229,185.53157977498105,16.84654521824001,46.886965928111756,229.017,31.882592449828266,18.640212409421576,24.098442637111464,42.443998633620474,18.222957827932998,16.812029132357225
11789.8,15.885902303596765,-43.101116696041316,278.7516954548959,16.844373414364885,46.88780447900335,228.07066666666665,15.89394397459987,-9.121685120662553,292.2428988674588,16.84481930254277,46.887925837581044,227.81400000000002,15.701564547225411,12.927564785992553,298.94822536777315,16.84510863933885,46.88798615457887,228.196,15.597577782935176,41.406831414487094,295.5051641767932,16.845482352721202,46.88795518291561,228.136,14.954618357719186,82.58072275949243,271.79563937405163,16.846022648733737,46.88774190659625,229.8775,14.43428210124472,100.71674549463032,257.61208505130185,16.846260635002384,46.887614320055114,228.13400000000001,14.95343010849458,112.06207587137504,239.2561034159071,16.8464095117921,46.88744920092118,228.135,16.005871628893026,122.44661379443846,187.13204535054481,16.846545780778307,46.88698032491684,229.017,31.842554964390718,18.70906523080357,24.08195944166661,42.461194768167424,18.32733153605976,16.75987475901659
11789.9,15.882681240997426,-44.39065827127611,277.84943488378354,16.844356492617916,46.88779636282155,227.988,15.883637488489153,-10.644323091733096,291.92421210165776,16.84479932203577,46.887922970870676,227.81400000000002,15.711613270722491,11.361267632128706,298.8331477792358,16.845088085923106,46.887985119411574,228.23,15.591393467587766,39.868864871155424,295.8333095212078,16.84546217106813,46.88795813470954,228.136,14.942601007546456,81.40382255067873,272.7216496184859,16.846007205100182,46.88775023641552,228.125,14.424363544558911,99.84718680479601,258.7630734358536,16.846249224395386,46.887624673639536,228.18,14.91287250106743,111.41250703126455,240.60406648307168,16.846400987957143,46.88746132636882,228.30900000000003,16.01009779930268,122.47502340310714,188.7324841053764,16.846546153577616,46.886994721480654,229.017,31.84665968801675,18.72746845812582,24.06031806947723,42.48087646738685,18.43373685718934,16.709944308265328
11790.0,15.87734212045681,-45.665501191264255,276.928473573318,16.844339763751062,46.88778807841939,228.236,15.872455370701385,-12.19025943396637,291.5790912521918,16.84477903580063,46.88791986637553,228.165,15.722911893386636,9.793267671099553,298.6944422503917,16.845067510162618,46.88798387170185,228.23,15.58727348753784,38.33335152777353,296.14676909483615,16.845442021606676,46.88796095439929,228.17700000000002,14.931212974607227,80.2156832954155,273.63260446627083,16.845991613984527,46.88775843080568,228.00900000000001,14.415270096927404,98.96085297054096,259.8998376035891,16.846237593659968,46.887634899271625,228.18,14.87309090387421,110.74564233579231,241.93955766165038,16.84639223716085,46.88747333962701,228.25599999999997,16.0155791248882,122.48821438376207,190.3325607611496,16.846546326673575,46.887009114787254,229.085,31.823650451771694,18.76914542094496,24.048888878343593,42.4989217915339,18.54094033758341,16.662206142307376
