Date,9,10,2019
Vehicle_order,SKODA_TARGET,JAGUAR_I_PACE,BMW_I3,MERCEDES_GLE450,TESLA_MODELX,TESLA_MODELS,TESLA_MODEL3,AUDI_E_TRON,TOYOTA_RAV4,MAZDA_3,AUDI_A4,
Number_of_vehicles,11
ACC,0
Distance_setting,
Time,Speed2,E2,N2,Lon2,Lat2,Alt2,Speed3,E3,N3,Lon3,Lat3,Alt3,Speed4,E4,N4,Lon4,Lat4,Alt4,Speed5,E5,N5,Lon5,Lat5,Alt5,Speed6,E6,N6,Lon6,Lat6,Alt6,Speed8,E8,N8,Lon8,Lat8,Alt8,Speed10,E10,N10,Lon10,Lat10,Alt10,IVS2,IVS3,IVS4,IVS5
12814.1,15.177723981248224,-158.64810460944108,-31.60363618352696,16.842857172523505,46.885012713104345,228.613,15.004334677925062,-178.0112380172221,-8.369782410472421,16.842603083744702,46.885221710579344,228.86700000000002,17.746986283956584,-211.7604324822111,23.705991320919466,16.842160216806462,46.88551024453432,231.13099999999997,15.860870884522582,-222.20199995662887,40.24980628726856,16.842023199461565,46.8856590625302,231.356,15.36869617420043,-229.75929656302483,64.1974920464284,16.841924030374347,46.88587448119921,232.0755,15.372385934762033,-224.9392720105056,100.7320953094594,16.841987280165924,46.88620312404541,232.955,15.138772764982756,-181.72916337717479,153.02895258694974,16.84255429602556,46.88667355444532,231.7625,25.52753520841963,42.22310938488111,14.958656482337641,20.060603473571355
12814.2,15.12185571256815,-157.9364567122834,-32.96970899550889,16.842866510978254,46.88500042475256,228.613,14.982875057077608,-176.86226872706024,-9.44026988213539,16.84261816086046,46.88521208113168,228.58700000000002,17.770142313791567,-210.71283609148983,22.287570251797856,16.842173963676967,46.88549748528978,230.41,15.850513815946995,-221.5843019577165,38.77415789289873,16.842031305077892,46.88564578850379,231.116,15.368320996388636,-229.59161802675763,62.66977108612214,16.841926230701823,46.88586073876,232.0755,15.367453575814546,-225.3769641075256,99.25983569539349,16.841981536640425,46.886189880502386,232.581,15.167193156344027,-183.03130236492663,152.29125176297075,16.84253720897161,46.8866669185419,231.981,25.479190097898172,42.05801286121018,15.143644774145894,20.150302393208968
12814.3,15.077656304640474,-157.26313368998672,-34.35207178623451,16.842875346522632,46.88498798986613,227.968,14.959496319839785,-175.70262473629074,-10.45813601313606,16.842633378052806,46.88520292503329,228.58700000000002,17.791132174060262,-209.6365720842872,20.886912836974105,16.84218808673244,46.885484885836156,230.41,15.844206492035985,-220.94002176454137,37.30996581565861,16.842039759513646,46.885632617531385,231.116,15.367549627143482,-229.39873816596543,61.14665029177426,16.841928761728553,46.88584703770103,232.1015,15.36118443029176,-225.79219754142483,97.78123321633896,16.841976087824168,46.88617657990286,232.581,15.19621105335652,-184.3250772209756,151.53544774081698,16.842520231674275,46.88666011979323,231.981,25.4645180719122,41.85829653596139,15.33233665167032,20.24179677979978
12814.4,15.045125757465195,-156.63233739288447,-35.75250683197362,16.842883624018704,46.88497539241281,227.968,14.934198466211596,-174.53033721869068,-11.563474657036238,16.842648761157257,46.8851929820859,228.58700000000002,17.809955864762653,-208.53276452145047,19.502823882418014,16.842202571222618,46.88547243542223,230.604,15.841948912789539,-220.26983277375297,35.856688761832,16.84204855393233,46.885619544743825,231.116,15.366382066464968,-229.18084147555282,59.62842226905652,16.841931621033545,46.88583338065447,232.1015,15.353578498193679,-226.1850780385357,96.29645586534023,16.841970932329772,46.886163223757976,232.581,15.225826456020238,-185.6086820775769,150.76239722962558,16.842503387830686,46.88665316590576,231.981,25.37347598071163,41.7201446965189,15.525090408594878,20.33579784820307
12814.5,15.02426407104231,-156.04372463907885,-37.168518993836976,16.842891347969815,46.88496265483733,227.968,14.906981496193039,-173.39107447308845,-12.548949839977887,16.842663710900858,46.885184117356594,228.58700000000002,17.82661338589876,-207.4021845844259,18.137802698333303,16.84221740702783,46.88546015653025,230.604,15.843741078207668,-219.57290691806253,34.416302829974974,16.84205769920009,46.88560658791686,231.422,15.364818314353087,-228.9381027633285,58.11564393704669,16.841934806322914,46.88581977262996,232.1015,15.344635779520301,-226.555174096154,94.80560068948843,16.841966075819553,46.88614981294072,232.476,15.256039364335177,-186.8845431126532,149.96889558539456,16.84248664560382,46.88664602805245,231.822,25.400151115540947,41.47143925774681,15.720576150941865,20.431420064171416
12814.6,15.008703186984336,-155.4986764188636,-38.599800197821295,16.842898500254194,46.8849497799109,228.5225,14.877845409784115,-172.23958196689256,-13.601114870483961,16.842678821127006,46.88517465272636,228.5365,17.84110473746857,-206.24458722499668,16.792320050573963,16.842232597363672,46.88544805339494,230.084,15.847604714293885,-218.85014953464645,32.989075495258035,16.842067183436807,46.88559374945657,230.875,15.360547538707175,-228.6704832333541,56.60895767415433,16.84193831810575,46.88580621940596,232.1015,15.335528654444088,-226.90226963908358,93.30948515970249,16.841961521128905,46.886136354804535,232.476,15.286849778301349,-188.150956211992,149.15586314508056,16.84247002735557,46.8866387145121,231.822,25.369230365842967,41.27091672725985,15.919332203083082,20.528793054489824
12814.7,14.992075047128965,-155.0004897332019,-40.04547864224612,16.842905037607625,46.88493677547576,228.054,14.84956519782871,-171.12615555934687,-14.59178504675334,16.842693431838516,46.88516574126606,228.5365,17.855812556641926,-205.06069755126518,15.467915483417222,16.842248132715053,46.88543613986509,230.084,15.851561547121651,-218.10179721031398,31.57440981990764,16.842077003537938,46.885581023993254,230.875,15.351258907508269,-228.37812144974384,55.10871604606118,16.841942154563775,46.88579272415393,232.642,15.327429503096054,-227.22630243241574,91.80833130637545,16.8419572690745,46.886122851346684,232.476,15.31833480840033,-189.40506083805198,148.32450275843368,16.84245357062276,46.88663123610479,231.822,25.414655620825854,40.99642752340164,16.119446733223658,20.628843986917587
12814.8,14.974379651476188,-154.54697907978468,-41.504248111406795,16.842910988708912,46.884923653281795,228.054,14.824915851072571,-170.05045209417983,-15.713806384182394,16.842707547538392,46.88515564825142,228.11900000000003,17.87311948050441,-203.85129019213085,14.162279741376922,16.84226400291708,46.885424395168066,230.50599999999997,15.855611576690988,-217.3274462942363,30.173210147144214,16.842087164800297,46.8855684196618,230.875,15.336952420756367,-228.06117083351364,53.61546466759278,16.841946313683753,46.885779291781894,232.642,15.320338325476197,-227.5269558371354,90.30207739287071,16.84195332381136,46.88610930201185,232.476,15.350571565110991,-190.64998655880592,147.4713265024393,16.842437234338263,46.88662356145535,232.1505,25.37442118729443,40.774619196615134,16.322734182409715,20.731553581339238
12814.9,14.955617000026011,-154.14354365255923,-42.976485302429,16.842916282708227,46.88491040994049,228.054,14.803897369515704,-169.00149262334895,-16.75343575872159,16.84272131229564,46.88514629638425,228.11900000000003,17.893025509056027,-202.61515451504192,12.87588883178932,16.842280223856015,46.88541282358573,230.50599999999997,15.859754803001875,-216.52739869127026,28.78638039289121,16.842097663262198,46.88555594459333,230.875,15.317628078451474,-227.71978397710467,52.12978486924872,16.841950793463322,46.88576592751914,231.736,15.314255121584516,-227.80387000677672,88.7914152057786,16.841949690061508,46.88609571302286,232.13400000000001,15.383560048433335,-191.88565958228926,146.59534278084874,16.842421019470404,46.88661568164393,232.1505,25.422608931828442,40.470993455612366,16.530462967043686,20.836678563489485
12815.0,14.935787092778444,-153.78841739183744,-44.46000048544246,16.842920942780335,46.88489706514929,228.118,14.786509753158095,-167.93885496332243,-17.790963903009544,16.842735256542145,46.88513696341847,228.11900000000003,17.915530642296773,-201.35350904662747,11.611769355144096,16.842296779542,46.88540145234352,230.50599999999997,15.86399122605432,-215.70254605539228,27.413898084290434,16.842108487223097,46.88554359858564,230.689,15.293285880593574,-227.3539617052614,50.65241671461639,16.84195559389166,46.88575263802284,231.736,15.30917989142101,-228.057000853564,87.27668671953491,16.841946368403466,46.88608208745596,232.77700000000002,15.417300258367355,-193.10796202113025,145.70064717925908,16.84240498005532,46.88660763351195,232.1505,25.473419487241785,40.171887792642615,16.74015834185263,20.944616259660076
