0,0,-0,0,-0.908359375,0
0.1,0,-0,0,-0.450784228009692,0.0465041069381214
0.2,0,0,0,0.662339105149264,0.11264737145462
0.3,0,0,0,0.42410382044051,0.111513346545288
0.4,0,0,0,0.41911680264754,0.111498338332528
0.5,0,0,0,0.419043077380156,0.111513910900694
0.6,0,0,0,0.419066907819506,0.111530260898767
0.7,0,0,0,0.419092594157341,0.111546788689498
0.8,0,0,0,0.419118246533414,0.111563481589804
0.9,0,0,0,0.419143827436135,0.111580338579892
1,0,0,0,0.419169335740484,0.111597358866029
1.1,0,0,0,0.417508877022904,0.111591955719169
1.2,0,0,0,0.417483393401914,0.111597262125876
1.3,0,0,0,0.41748910424706,0.111602814257181
1.4,0,0,0,0.417495403165215,0.111608411645312
1.5,0,0,0,0.417501707331631,0.111614050400193
1.6,0,0,0,0.417508005634072,0.111619730382869
1.7,0,0,0,0.417514297826587,0.11162545152544
1.8,0,0,0,0.417520583869629,0.111631213760968
1.9,0,0,0,0.41752686372779,0.111637017022147
2,0,0,0,0.417533137365993,0.111642861241279
2.1,0,0,0,0.417105410051343,0.111642885913646
2.2,0,0,0,0.417098395347609,0.111645728615193
2.3,0,0,0,0.417099251552987,0.111648630429053
2.4,0,0,0,0.417100254371572,0.111651539654026
2.5,0,0,0,0.417101259437795,0.111654455317339
2.6,0,0,0,0.417102264055464,0.111657377395404
2.7,0,0,0,0.417103268173603,0.11166030588237
2.8,0,0,0,0.417104271790535,0.111663240772707
2.9,0,0,0,0.417105274905529,0.111666182060886
3,0,0,0,0.417106277517875,0.111669129741369
3.1,0,-0,0,-0.369364598331892,0.0582373198511484
3.2,0,0,0,2.15952103968629,0.105238303900198
3.3,0,0,0,0.555544607888722,0.109351906177936
3.4,0,0,0,0.421998233253167,0.10938662578569
3.5,0,0,0,0.416864053064032,0.10938309733011
3.6,0,0,0,0.41667396441143,0.109382959946257
3.7,0,0,0,0.416666936464382,0.109382954857684
3.8,0,0,0,0.416666676641075,0.109382954669547
3.9,0,0,0,0.416666667035419,0.109382954662591
4,0,0,0,0.416666666680303,0.109382954662334
4.1,0,0,0,0.416666666667177,0.109382954662325
4.2,0,0,0,0.416666666666685,0.109382954662324
4.3,0,0,0,0.416666666666673,0.109382954662324
4.4,0,0,0,0.416666666666673,0.109382954662324
4.5,0,0,0,0.416666666666673,0.109382954662324
4.6,0,0,0,0.416666666666673,0.109382954662324
4.7,0,0,0,0.416666666666673,0.109382954662324
4.8,0,0,0,0.416666666666673,0.109382954662324
4.9,0,0,0,0.416666666666673,0.109382954662324
5,0,0,0,0.416666666666673,0.109382954662324
5.1,0,0,0,0.491571313747049,0.112160051738772
5.2,0,0,0,0.418923287399228,0.111700767642866
5.3,0,0,0,0.417569995075565,0.111697430509446
5.4,0,0,0,0.417551774950957,0.111703216168612
5.5,0,0,0,0.417558119793005,0.111709213819862
5.6,0,0,0,0.417564908893836,0.111715258834794
5.7,0,0,0,0.417571699285712,0.111721348109028
5.8,0,0,0,0.417578482811382,0.111727481510668
5.9,0,0,0,0.417585259282236,0.111733658961972
6,0,0,0,0.41759202865573,0.111739880385756
6.1,0,0,0,0.417558996223944,0.11174559922324
6.2,0,0,0,0.417564566310002,0.111751626487424
6.3,0,0,0,0.417570828598163,0.11175769929349
6.4,0,0,0,0.417577097049599,0.111763812804686
6.5,0,0,0,0.417583359243111,0.111769966864155
6.6,0,0,0,0.417589614922383,0.111776161399383
6.7,0,0,0,0.417595864050573,0.111782396339017
6.8,0,0,0,0.417602106595082,0.111788671611372
6.9,0,0,0,0.41760834252361,0.111794987144405
7,0,0,0,0.417614571804131,0.111801342865714
7.1,0,-0,0,-0.415936337064766,0.0516921437146421
7.2,0,0,0,1.95824136969968,0.100269371359007
7.3,0,0,0,0.521840961879162,0.109384084669396
7.4,0,0,0,0.420666863747108,0.109385744573512
7.5,0,0,0,0.416814710537289,0.109383061714753
7.6,0,0,0,0.416672140054302,0.109382958625398
7.7,0,0,0,0.41666686901778,0.109382954808846
7.8,0,0,0,0.416666674147577,0.109382954667741
7.9,0,0,0,0.416666666943231,0.109382954662524
8,0,0,0,0.416666666676888,0.109382954662332
8.1,0,0,0,0.492917437239122,0.112233954311642
8.2,0,0,0,0.418906705310581,0.111755543522826
8.3,0,0,0,0.417553965596652,0.111751899672848
8.4,0,0,0,0.417536421165383,0.111757572052419
8.5,0,0,0,0.417542981700249,0.111763458012208
8.6,0,0,0,0.41754996968786,0.111769392562677
8.7,0,0,0,0.41755695845915,0.111775372649646
8.8,0,0,0,0.417563940299078,0.111781398142722
8.9,0,0,0,0.417570915026776,0.111787468963726
9,0,0,0,0.4175778825969,0.111793585034952
9.1,0,0,0,0.417106648110274,0.111793122614134
9.2,0,0,0,0.417099433514261,0.111795951153509
9.3,0,0,0,0.417100458598696,0.111798845596579
9.4,0,0,0,0.417101629280127,0.111801748583075
9.5,0,0,0,0.417102801974916,0.111804659088157
9.6,0,0,0,0.417103974137523,0.1118075770874
9.7,0,0,0,0.417105145721845,0.111810502574118
9.8,0,0,0,0.417106316726015,0.111813435541928
9.9,0,0,0,0.417107487148975,0.111816375984441
10,0,0,0,0.417108656989683,0.111819323895255
10.1,0,0,0,0.427920672390965,0.111941656562158
10.2,0,0,0,0.454861851393864,0.112354016754616
10.3,0,0,0,0.522811461780953,0.113821048391583
10.4,0,0,0,0.553689914470772,0.115160535176542
10.5,0,0,0,0.60803720604546,0.117292848386327
10.6,0,0,0,0.684640724348595,0.120622239824568
10.7,0,0,0,0.783459491848581,0.125665413818666
