,Speed2,Speed3,Speed4,Speed5,Speed6,Speed7,Speed8,Speed9,Speed10,Time
3347,0.7228369365750399,0.024298776004304763,0.012552803821057253,0.004745155313668809,0.019640597403783263,0.013616320070673097,0.029020145637145226,0.006861528504034779,0.04922230862642771,334.70000000000005
3348,0.7290457256937649,0.021680196071194455,0.012558232015560255,0.004788801414132009,0.019793962278459157,0.013098504854443095,0.029111137741404027,0.007063195480571179,0.0488305704649643,334.8000000000002
3349,0.7269211758373757,0.016558981040136155,0.012510035622341951,0.004794575656008208,0.02024057081103836,0.013020146297756696,0.02892372154761113,0.007176835482248577,0.04843896725193907,334.9000000000001
3350,0.7164632870058728,0.008935524663208705,0.012408214641402454,0.004762478039297309,0.02098042300152066,0.013381244400613694,0.02845789705576643,0.007202448509066878,0.0488285211542582,335.0
3351,0.6976720591992558,2.9554587747299023e-06,0.012252769072741818,0.00469250856399941,0.02201351884990616,0.014181799163014198,0.02771366426586993,0.007140034561026178,0.049218210005015715,335.10000000000014
3352,0.6705474924175254,1.0713670505498683e-16,0.01204377955675349,0.00458466723011431,0.02333985835619486,0.015421810584958218,0.026691023177921776,0.0069895936381263865,0.04960789885577311,335.20000000000005
3353,0.636850048112244,4.888913696336687e-18,0.01186850911976238,0.004438954037642209,0.024959441520386573,0.016773693119022548,0.025585823398593516,0.0067872095270551935,0.04999770613419852,335.3000000000002
3354,0.5983401877551002,1.3486491778971386e-07,0.011814220789089147,0.004255376654524699,0.026489047260739987,0.017909861214039244,0.024593914536795818,0.006568966014912495,0.051073039059553106,335.4000000000001
3355,0.5550179113460944,0.0004174160141253989,0.011880995205128244,0.004078329088886573,0.027545454491132486,0.018830314870008146,0.023715296592528717,0.006334863101698495,0.052148490412575604,335.5
3356,0.5068832188852264,0.029984895412758256,0.012068832367879744,0.003952205349359472,0.028128663211564084,0.019535054086929345,0.02294996956579212,0.006084900787412995,0.0532239417655982,335.60000000000014
3357,0.45393611037249676,0.0719731881360782,0.012377732277343545,0.003877013103885474,0.028238673422034587,0.020024078864802744,0.022297933456586122,0.005819079072056195,0.05429923768491943,335.70000000000005
3358,0.39617658580790505,0.12637675433491696,0.012807694933519744,0.003852752352464473,0.027875485122544185,0.020297389203628443,0.021759188264910717,0.005537397955627894,0.0544747963174041,335.8000000000002
3359,0.33360464519145133,0.1931955940092742,0.013358720336408171,0.003879423095096573,0.027039098313092785,0.020354985103406345,0.02133373399076592,0.005239857438128196,0.054650199516187506,335.9000000000001
3360,0.2662202885231372,0.27242724750301495,0.014030713608817982,0.003957025331781575,0.025729512993680488,0.020196866564136575,0.021021570634151606,0.0049264575195572076,0.05482560271497091,336.0
