,Speed2,Speed3,Speed4,Speed5,Speed6,Speed7,Speed8,Speed10,Time
2677,13.577456763868648,13.410287924494765,12.478460687779592,11.653143622781167,11.838223893100894,10.959879557427962,10.692149263686504,12.056500960825579,267.7000000000007
2678,13.585726983738171,13.480199109927725,12.47884146921519,11.640660522358653,11.868522733687572,10.94923571968097,10.687718542739653,12.040712732019216,267.7999999999993
2679,13.592489634307645,13.500661469640738,12.481502025963431,11.62791813359652,11.899570165397193,10.940619271417418,10.687739269674964,12.025218837658851,267.89999999999964
2680,13.597744676574752,13.504619982757443,12.485954376616016,11.614916456494761,11.93136618822977,10.934516121210981,10.688952504908855,12.007597047279262,268.0
2681,13.600834279158178,13.500585607177772,12.4917105397885,11.601656090902207,11.963097830065147,10.931412177611598,10.688099309017046,11.985425130533626,268.10000000000036
2682,13.601100610708803,13.497056032876499,12.498770515480876,11.589868399666717,11.993952118822934,10.931307440619605,10.68517947866515,11.958702970799587,268.2000000000007
2683,13.598543632224297,13.494034678932126,12.507134303693151,11.581284745551573,12.023929054503126,10.934201910234995,10.680193013853168,11.927430568077135,268.2999999999993
2684,13.59316334370464,13.491521545344657,12.516801904425318,11.575905728405571,12.05302863710572,10.940095586457765,10.673139914581094,11.891607922366278,268.39999999999964
2685,13.584959566684931,13.489516632114098,12.527773317677388,11.573731348228709,12.081250866630723,10.948988469287915,10.664020180848935,11.85123503366701,268.5
2686,13.570922754116499,13.488019939240445,12.540048543449352,11.574761605020988,12.108595743078139,10.960880558725455,10.65283381265668,11.806311901979335,268.60000000000036
2687,13.556885595701095,13.487031466723693,12.553627581741214,11.57899649878241,12.13506326644796,10.975771854769746,10.639581009529048,11.75683865042123,268.7000000000007
2688,13.542848437285688,13.486550832684951,12.567866527429556,11.586436029512965,12.160653436740187,10.992731279265628,10.627459651126985,11.705372422420911,268.7999999999993
2689,13.528811278870283,13.485628925142121,12.582121475422534,11.59708022432331,12.182298595117857,11.010827754103609,10.61966761695463,11.654470361281199,268.89999999999964
2690,13.51477412045488,13.483316632159571,12.596400426872476,11.611007333550527,12.196931082894466,11.030061279283053,10.616205106536682,11.604132590120063,269.0
2691,13.500736962039479,13.479613571858426,12.610679378322414,11.628295607527868,12.204550900069991,11.050431854803959,10.617072119873145,11.554359108937502,269.10000000000036
2692,13.4867000849095,13.47451974423871,12.624982333229308,11.64894507336597,12.205158046644454,11.071939480666334,10.622268656964017,11.505149917733519,269.2000000000007
2693,13.47740733165626,13.468035149300404,12.639301290440844,11.67295573106484,12.198752522617838,11.094584156870177,10.631794717809298,11.456505016508125,269.2999999999993
2694,13.470068654029934,13.460159787043514,12.653636249957016,11.70032758062448,12.185334327990155,11.11836588341548,10.645650302408985,11.408424405261298,269.39999999999964
2695,13.464683886584131,13.450893657468034,12.667987211777827,11.731060622044891,12.164903462761398,11.143284660303063,10.663835195187422,11.360908063039032,269.5
2696,13.461252931992426,13.440237129048905,12.683216397420516,11.765154855326067,12.137459926931571,11.170547575956002,10.682894260091429,11.313520777787213,269.60000000000036
2697,13.458134238028252,13.429105999921545,12.700186028359912,11.802609800081663,12.106452061415274,11.201361718737983,10.699372361237739,11.265827337473137,269.7000000000007
2698,13.45368625254577,13.418416068176366,12.718896104596016,11.842038901836625,12.07532820695748,11.235727088649837,10.71326928305071,11.217827721142774,269.7999999999993
2699,13.447908878218554,13.408167702288273,12.739346626128826,11.882055606184025,12.044088363558203,11.273643685691551,10.724585025530335,11.16952192879613,269.89999999999964
2700,13.440802115046608,13.398360902257284,12.761537592958334,11.922659432737552,12.012732531217447,11.315111509863145,10.733319588676618,11.120909960433202,270.0
2701,13.432365963029934,13.388995668083389,12.78546900508456,11.963850381497208,11.981260709935194,11.360130561164596,10.739472972489562,11.071991816054,270.10000000000036
2702,13.422600422168523,13.380071999766578,12.81114086250749,12.005628452462984,11.949672899711459,11.408700839595914,10.743045176969165,11.022767495658508,270.2000000000007
2703,13.411505492462387,13.371589897306865,12.838553165227125,12.047995085461066,11.917969100546234,11.460822345155604,10.74403630170838,10.973237041042735,270.2999999999993
2704,13.399081238985985,13.363549155851338,12.866764296983064,12.095103013868645,11.886149312439528,11.514284020295724,10.744042571592981,10.924268549186372,270.39999999999964
2705,13.386425237670355,13.355440639236251,12.89483264156137,12.1422125854466,11.856658249149596,11.566874807577417,10.74466021142998,10.87673011702631,270.5
2706,13.374635064392375,13.346755211322957,12.922758198962033,12.189322157024552,11.831940624314104,11.618594706999186,10.745889320812347,10.830621786358542,270.60000000000036
2707,13.36371078422652,13.337492435147022,12.950540969185054,12.23643172860251,11.811996437933054,11.669443718561025,10.747729899740078,10.785943557183067,270.7000000000007
2708,13.353652397172777,13.327076123003467,12.978180952230437,12.283544894833312,11.796825690006441,11.719421842262937,10.750181948213173,10.742695429499875,270.7999999999993
2709,13.344459903231163,13.316659346636845,13.005678148098175,12.341031179206196,11.786428380534277,11.768529078104926,10.753245466231624,10.70087740330898,270.89999999999964
2710,13.336133302401667,13.306242106047163,13.033032556788278,12.402421286677598,11.780804509516543,11.816765426086988,10.756920453795445,10.66048947861037,271.0
2711,13.328672594684294,13.294671329489862,13.06024417830074,12.467712973869743,11.779954076953247,11.864130886208534,10.76120691955318,10.621531619960168,271.10000000000036
2712,13.322077730776074,13.28252331221988,13.085856903628914,12.536906240782615,11.7838770828444,11.909747503934005,10.766243478151925,10.583267662696532,271.2000000000007
2713,13.315517144299843,13.270065588269196,13.108414623838186,12.609998623249382,11.793490196443829,11.952737324771302,10.772168744231887,10.544961442194039,271.2999999999993
2714,13.308159268919534,13.257565459544994,13.127917338928556,12.67987771766118,11.809710086960024,11.993100348719826,10.77898272644165,10.506612923008808,271.39999999999964
2715,13.300004055332206,13.245023033597256,13.144365048900035,12.739431120760797,11.832536754392983,12.030836575779581,10.786685424781195,10.468222105140839,271.5
2716,13.291051503537858,13.23243831042597,13.157757753752612,12.788656368381504,11.861970198742707,12.065946005950568,10.795276839250532,10.429788988590133,271.60000000000036
2717,13.281301613536476,13.21981129003114,13.168095453486291,12.82755346052331,11.898010420009198,12.098428639232784,10.804756969849647,10.391313573356683,271.7000000000007
2718,13.270754385328067,13.207141972412765,13.175378148101071,12.856122397186214,11.940657418192457,12.12828447562623,10.815125816578554,10.352795859440501,271.7999999999993
2719,13.259409818912633,13.19443035757085,13.179605837596954,12.87436317837021,11.989911193292478,12.155513515131073,10.826383486339882,10.314235832734473,271.89999999999964
2720,13.247267973007363,13.181676657919795,13.182482198937668,12.882275804075304,12.045771745309263,12.180364812969161,10.840243359655101,10.275340490600097,272.0
2721,13.235319198625032,13.16940880276797,13.185710909002395,12.879862699251667,12.102669145899329,12.203087424349999,10.85841881696068,10.235816830413398,272.10000000000036
2722,13.22455384672927,13.158154721397562,13.189291967791139,12.87412307516892,12.155033466995572,12.22368134927375,10.880909965159248,10.195664838067284,272.2000000000007
2723,13.21497197603727,13.147914626222963,13.193225375303893,12.872056142749596,12.202864708598003,12.242146587740415,10.907716804250793,10.154884513561754,272.2999999999993
2724,13.206573586549027,13.13868851724418,13.197511131540658,12.87366432694375,12.246162870706605,12.258483139749993,10.938839334235324,10.1134758568968,272.39999999999964
2725,13.199358678264543,13.130476394461216,13.202149236501448,12.878947627751382,12.284927953321397,12.272691005302487,10.974277555112844,10.071438868072423,272.5
2726,13.19332725118381,13.123278257874055,13.207139690186244,12.88790604517249,12.319159956442368,12.284770184397898,11.014031466883345,10.028773547088628,272.60000000000036
2727,13.188479305306839,13.117094107482718,13.21248249259506,12.900539579207082,12.348858880069516,12.294720677037004,11.058100911627417,9.98547996284274,272.7000000000007
2728,13.18481437229453,13.111923629994017,13.218490462472031,12.91684822985515,12.374024724202851,12.303703791487232,11.103954838002206,9.942989103241933,272.7999999999993
2729,13.174434096037734,13.106988174600945,13.225476418545735,12.93683085804595,12.387860861008766,12.312880835958186,11.149062194790798,9.902731956122183,272.89999999999964
2730,13.164053421605402,13.101509090535195,13.23344036081617,12.957199727462895,12.401696997814676,12.322251810450677,11.19342282407378,9.864708590380808,273.0
2731,13.153672747173074,13.09548606450362,13.242382289283338,12.974667101952893,12.415533134620588,12.33181671496469,11.237036725851159,9.828919006017808,273.10000000000036
