Date,9,10,2019
Vehicle_order,SKODA_TARGET,TESLA_MODELX,TESLA_MODEL3,TESLA_MODELS,MERCEDES_GLE450,JAGUAR_I_PACE,BMW_I3,AUDI_E_TRON,TOYOTA_RAV4,MAZDA_3,AUDI_A4,
Number_of_vehicles,11
ACC,1
Distance_setting,S
Time,Speed1,E1,N1,Lon1,Lat1,Alt1,Speed2,E2,N2,Lon2,Lat2,Alt2,Speed3,E3,N3,Lon3,Lat3,Alt3,Speed4,E4,N4,Lon4,Lat4,Alt4,Speed5,E5,N5,Lon5,Lat5,Alt5,Speed6,E6,N6,Lon6,Lat6,Alt6,Speed7,E7,N7,Lon7,Lat7,Alt7,Speed8,E8,N8,Lon8,Lat8,Alt8,Speed10,E10,N10,Lon10,Lat10,Alt10,Speed11,E11,N11,Lon11,Lat11,Alt11,IVS1,IVS2,IVS3,IVS4,IVS5,IVS6,IVS7,IVS10
4304.0,,,,,,,12.832223179993242,31.94897290553273,298.1156581604692,16.845358243897078,46.88797866531575,228.1995,14.432088560647033,68.30515501393533,284.3404708230675,16.845835320500296,46.887854752193135,228.21400000000003,14.679616194479294,86.51209095439009,272.0361215401593,16.846074237313054,46.88774406982608,228.05,15.019343703048062,110.86920073222154,246.67777497077304,16.84639385853077,46.88751596171904,228.178,13.711381499876573,120.6196861462454,221.73872691810254,16.84652180729192,46.88729162536386,227.97,12.197363172707306,124.1284938544692,193.7382184184248,16.846567850907224,46.887039749991295,226.675,11.718510738648336,122.50410442163952,172.83253960597298,16.846546535187365,46.88685169534796,226.9145,6.5377508520608325,117.20569493076864,109.48557476018524,16.846477007886758,46.88628186496892,227.748,4.215442257023648,116.04910094440548,94.03552918492895,16.846461830717477,46.88614288585053,227.887,,33.5200649373913,17.43517839333611,30.328513752700964,21.841934234160586,23.809391256673738,16.631481585218292,11.015659907415014
4304.1,,,,,,,12.826899970328393,30.67625861802836,298.3103136988768,16.845341542962768,46.88798041631739,228.19799999999998,14.395983817904256,67.0394628637354,285.01920711306815,16.845818711712553,46.887860857687826,228.21400000000003,14.676238885149555,85.3830556794318,272.9811798652103,16.846059421777355,46.88775257099018,228.299,15.063828334666749,110.12466274014908,247.9801566847002,16.846384088482438,46.88752767714483,228.178,13.781049918796224,120.22390236609066,223.0326636200827,16.846516613699787,46.88730326482352,228.4665,12.285704222146867,124.01997761144163,194.97196523205463,16.846566426924902,46.887050848019705,228.525,11.794525185593223,122.60519400193674,174.01352901936505,16.846547861714818,46.886862318803175,226.9145,6.637766024028901,117.2620373773402,110.14089997741767,16.846477747229052,46.886287759871976,227.748,4.261678588976476,116.08611760608223,94.4688739888322,16.84646231646109,46.88614678395418,227.8935,,33.35779014243203,17.40129453817132,30.341078498179282,21.978714954740664,23.90619316342021,16.668923396296567,11.238463855683145
4304.2,,,,,,,12.823727388096517,29.40534748236457,298.48492943122426,16.845324865689953,46.88798198705325,228.19799999999998,14.356836534062452,65.76773458484377,285.67982013547174,16.845802023716942,46.88786680015674,228.21400000000003,14.673753932557561,84.24159250728547,273.9098988490649,16.846044443159105,46.88776092517561,228.125,15.103445235251215,109.35796926415036,249.27517308666958,16.846374027703284,46.88753932631681,228.178,13.853091119359252,119.80873224448268,224.3299339350119,16.846511165714332,46.88731493427032,228.35533333333333,12.37398630433106,123.91914420676704,196.1780247447324,16.846565103759062,46.88706169699014,228.525,11.872459435588613,122.70388225255921,175.2026015405497,16.846549156731307,46.88687301496908,226.9145,6.734641380814653,117.31894416233106,110.80533750479135,16.84647849397676,46.88629373674378,227.748,4.307914920929304,116.12356789586559,94.90875881969221,16.8464628078949,46.88615074088787,227.9,,33.19288053482777,17.365098745181506,30.348239553552798,22.110504009442714,24.040294589639092,16.673387786054914,11.463843097584894
4304.3,,,,,,,12.82270543329762,28.135536420829848,298.6392808645099,16.845308202852635,46.88798337550392,228.19799999999998,14.314646709121636,64.4904695360036,286.3224710247872,16.84578526306619,46.88787258104933,228.1115,14.672161336703304,83.08792652651749,274.82228526472176,16.84602930441198,46.88776913244328,228.125,15.138194404801474,108.57089415906223,250.5599552591177,16.846363699470345,46.88755088342793,228.265,13.92513231992228,119.37405343170805,225.630198309833,16.846505461730043,46.887326630649824,228.24416666666664,12.462209419259892,123.78308151002017,197.43150723502453,16.846563318304007,46.88707297254856,228.525,11.952313488634484,122.79972171933106,176.39989632062168,16.84655041436521,46.88688378509738,226.9145,6.828376922418088,117.37657128866516,111.47878289896043,16.846479250177,46.88629979464482,227.748,4.378524087413557,116.16144346506687,95.35518425476404,16.84646330490935,46.88615475665683,227.9,,33.026390559582005,17.326378828488366,30.353074245549315,22.234409365261946,24.13118903883741,16.71737698726992,11.691705211132884
4304.4,,,,,,,12.823834105931699,26.866717011642947,298.7737642146741,16.845291553028073,46.8879845852335,228.2135,14.2694143430818,63.20748537862779,286.94677763756425,16.845768427367602,46.88787819692808,228.1115,14.671461097586784,81.92266653173634,275.7175827116381,16.846014013524766,46.887777185989094,228.125,15.168075843317506,107.76501226397724,251.83403635643413,16.846353124449127,46.887562344278756,228.265,13.997173520485306,118.91975083324131,226.93308987580883,16.846499500236614,46.88733835066193,228.13299999999998,12.550373566933356,123.659285630749,198.59835399662842,16.846561693817765,46.88708346878518,228.525,12.034087344730851,122.89162641058128,177.60565987913975,16.846551620365826,46.8868946314056,227.8935,6.918972648839206,117.43479883962853,112.16113985753277,16.846480014256198,46.886305932708815,228.835,4.449133253897809,116.19971847733498,95.80786930215663,16.84646380716541,46.88615882873341,227.9,,32.85856227425761,17.285939463601903,30.35603444357782,22.349812601769663,24.31828173403153,16.6695147829847,11.922227311118913
4304.5,,,,,,,12.827113405998762,25.59851515306775,298.8880639205915,16.845274911307193,46.88798561340344,228.2135,14.221139435942948,61.919387689396544,287.5533314088526,16.845751524567735,46.887883653113185,228.1115,14.67165321520801,80.74624189833017,276.59632814080845,16.845998576131848,46.88778509064313,228.00900000000001,15.193089550799318,106.93685128375783,253.09823122228985,16.84634225707515,46.88757371619912,228.132,14.071587502691706,118.4457167673548,228.2382158479889,16.846493279821033,46.88735009077338,228.028,12.63847874735146,123.50363099518559,199.7517322880653,16.846559651271473,46.88709384386773,228.525,12.117781003877713,122.97938623976505,178.82010821936646,16.84655277197633,46.88690555583678,227.178,7.0064285600780085,117.49365358795322,112.85244441754972,16.846480786565653,46.886312151259936,228.835,4.519742420382063,116.23838040519131,96.26669682414837,16.846464314498693,46.88616295606392,227.9,,32.690109299022886,17.243597791031714,30.354016119477787,22.459341057962817,24.52191873016948,16.600977550606224,12.155565083936985
4304.6,,,,,,,12.8325433334988,24.331255711300955,298.9836052726366,16.84525828195299,46.88798647283475,228.2135,14.173452102614265,60.62614248210762,288.14172503209414,16.845734554220606,46.887888945940745,227.84900000000002,14.670569813804462,79.55908844365815,277.4578635055077,16.845982997952163,46.88779284048599,228.00900000000001,15.213235527246912,106.09006701071856,254.3543571916069,16.846331145320804,46.88758501553665,228.132,14.147187875719789,117.95185112272837,229.54515892467631,16.846486799169586,46.88736184723039,228.028,12.726524960514196,123.36487780560768,200.91144927408072,16.846557830510974,46.88710427596926,228.525,12.203087805961438,123.06255235246405,180.0432054590361,16.846553863306724,46.88691655806815,227.178,7.091343604225018,117.55316496922038,113.552509935064,16.846481567491647,46.886318448619264,228.835,4.5903515868663165,116.27743028950329,96.73171677616543,16.846464826922855,46.88616713909773,227.9,,32.52130773707911,17.19982692852087,30.347709901901396,22.56361307158459,24.730758742074705,16.53322314975897,12.391484750927384
4304.7,,,,,,,12.83817368459528,23.064895470965126,299.0609575542254,16.84524166439837,46.88798716864836,228.207,14.129982457987909,59.32813697091734,288.7122410101509,16.84571752140736,46.88789407795198,227.84900000000002,14.666043017623801,78.36155132929484,278.3023603290255,16.845967283515016,46.88780043706061,228.245,15.230358484840163,105.22305435894134,255.60008128966248,16.84631976812367,46.887596221305344,228.132,14.222935942373251,117.43806151605892,230.85347868689357,16.84648005707,46.887373616071216,228.028,12.81445088838817,123.236488989451,202.14969475814686,16.846556145754853,46.88711541446493,227.957,12.289701090869828,123.14009108964615,181.27547453515828,16.84655488079303,46.88692764280372,227.178,7.174316729367956,117.61332113402031,114.26164144416384,16.846482356878678,46.88632482753066,228.835,4.675565464875504,116.3168782531597,97.2026837660088,16.84646534457073,46.88617137562744,227.9,,32.35268155492913,17.154588586253162,30.337318947901625,22.661668869385746,24.87348639850497,16.537232309286225,12.630533507872501
4304.8,,,,,,,12.842054255460816,21.798827972148622,299.1200313551312,16.84522505068519,46.88798770003998,228.207,14.09073050206388,58.0254227347357,289.2649276129405,16.845700426804825,46.887899049581115,227.84900000000002,14.658072826666029,77.15409182676146,279.1296431162476,16.845951438873346,46.887807878788315,228.245,15.246303135750294,104.33119675659113,256.8304139439611,16.846308064903727,46.887607288622036,229.3905,14.297793005460644,116.9042634496703,232.16271299785026,16.846473052413472,46.88738539313875,228.028,12.902195212940265,123.11619129339908,203.3329825536349,16.846554567172813,46.88712605859499,227.957,12.377620858602887,123.21135727271276,182.51687256289856,16.846555815969015,46.88693880965774,227.178,7.255347935506822,117.67414635526505,114.97944713042926,16.846483155045277,46.88633128446964,228.835,4.7607793428846925,116.35672635260302,97.67939134443009,16.84646586746931,46.88617566379594,227.9,,32.184858520269685,17.108293908727838,30.32191662169609,22.75168973034657,25.081269255293368,16.47911702996915,12.87252819915624
4304.9,,,,,,,12.844185046095399,20.53250363824157,299.16192303523496,16.845208433601748,46.88798807687178,228.207,14.055696234842172,56.71838734091614,289.7999958473648,16.845683275498782,46.88790386272625,228.22400000000002,14.646659240931141,75.93730189476669,279.93941895030224,16.84593547179501,46.88781516303425,228.18200000000002,15.261069479977298,103.41909984628687,258.0462794348537,16.846296096097582,46.88761822580105,228.13400000000001,14.371759064981966,116.35038046912304,233.472379402409,16.846465784196745,46.88739717409314,228.028,12.989757934170484,122.92469668867037,204.58957645809798,16.846552054323823,46.88713736214178,227.957,12.466847109160627,123.27567954082843,183.76760250814758,16.846556660024895,46.886950060455945,227.178,7.334437222641612,117.73582895528335,115.70604653951976,16.846483964462642,46.88633782051155,228.835,4.845993220893881,116.39699160827637,98.16180120949801,16.846466395841933,46.886180003258715,227.9,,32.01901097842986,17.061302483227458,30.303537620699164,22.833143994679407,25.211469722096034,16.487721390881948,13.117639252519865
4305.0,,,,,,,12.844566056499048,19.266151624880358,299.1875084451797,16.845191816155086,46.88798830702242,228.17,14.024879656322794,55.40705356116611,290.3173930627367,16.845666067788038,46.887908516913726,228.22400000000002,14.631802260419144,74.7116391778268,280.7318131776153,16.845919388285367,46.88782229092593,228.18200000000002,15.27465751752118,102.48841755665451,259.24760049658846,16.84628388340858,46.887629032147295,228.13400000000001,14.444834120937221,115.77634432082407,234.7819765265522,16.846458251524176,46.88740895442432,228.8795,13.07713905207883,122.70924571810335,205.86180830608268,16.846549227112295,46.8871488063579,227.957,12.557379842543025,123.33251330613984,185.02758818087142,16.846557405814416,46.886961394512994,227.875,7.411584590772329,117.79802943336918,116.44129445546614,16.846484780675762,46.88634443435011,228.835,4.9312070989030685,116.4377063993061,98.65004590839465,16.8464669301135,46.88618439520809,227.9,,31.85518220405392,17.013861423921064,30.28306898437745,22.90581408100265,25.32944778797142,16.50633024616678,13.365561437522144
4305.1,,,,,,,12.843197286671744,17.99956881881804,299.19807495935163,16.845175195679893,46.887988402072295,228.17,13.998280766505735,54.09143542691263,290.8168858772986,16.84564880385673,46.887913010044244,228.187,14.613501885130036,73.47769097219708,281.506721035814,16.84590319605108,46.88782926152095,228.18200000000002,15.28706724838194,101.53716903210008,260.4362711651205,16.846271400843346,46.88763972469838,228.13400000000001,14.517018173326411,115.18209510963626,236.09098547684897,16.846450453609798,46.88742072946466,228.8795,13.164338566665304,122.44991950643104,207.1575478714764,16.846545824156838,46.887160462035006,228.31400000000002,12.6492190587501,123.38094773566549,186.29710342364257,16.846558041385364,46.886972814292214,227.875,7.486790039898974,117.8608728776169,117.18517885552194,16.846485605326073,46.88635112587717,227.84900000000002,5.004337916612607,116.4789559937507,99.14518941484984,16.84646747140291,46.88618884921489,227.9185,,31.69391566734415,16.96638526681732,30.25710748206771,22.97292105884957,25.42217333548545,16.544000103077614,13.61522486107333
4305.2,,,,,,,12.840078736613492,16.731607699403018,299.1940786756436,16.845158557118065,46.88798836612418,228.17,13.975899565391009,52.771684925363424,291.29869060389717,16.845631485699275,46.88791734406356,228.187,14.591758115063815,72.23572941148593,282.2639760823306,16.845886898663167,46.887836073322134,227.927,15.29770951921801,100.56347159538437,261.61043012891673,16.846258623696823,46.88765028671109,228.1775,14.588311222149525,114.56758145648844,237.39887123992145,16.846442389779405,46.8874324944015,228.135,13.2513564779299,122.20900663470594,208.35779482026518,16.846542662826693,46.887171258719185,228.31400000000002,12.742364757781846,123.42020838607391,187.57610532116203,16.84655855657526,46.88698431940753,227.875,7.560053570021544,117.9243476236226,117.93750559441021,16.846486438260513,46.88635789334632,227.84900000000002,5.077468734322144,116.5206765236575,99.64619375580926,16.846468018872073,46.88619335594215,227.937,,31.536467128542622,16.91911431789344,30.22477229001192,23.03444291367753,25.61946782840282,16.479744806781873,13.867474845935464
