Date,9,10,2019
Vehicle_order,SKODA_TARGET,MAZDA_3,TOYOTA_RAV4,AUDI_E_TRON,BMW_I3,MERCEDES_GLE450,JAGUAR_I_PACE,TESLA_MODELX,TESLA_MODEL3,TESLA_MODELS,AUDI_A4,
Number_of_vehicles,11
ACC,1
Distance_setting,S
Time,Speed2,E2,N2,Lon2,Lat2,Alt2,Speed3,E3,N3,Lon3,Lat3,Alt3,Speed4,E4,N4,Lon4,Lat4,Alt4,Speed5,E5,N5,Lon5,Lat5,Alt5,Speed6,E6,N6,Lon6,Lat6,Alt6,Speed7,E7,N7,Lon7,Lat7,Alt7,Speed8,E8,N8,Lon8,Lat8,Alt8,Speed9,E9,N9,Lon9,Lat9,Alt9,Speed10,E10,N10,Lon10,Lat10,Alt10,Speed11,E11,N11,Lon11,Lat11,Alt11,IVS2,IVS3,IVS4,IVS5,IVS6,IVS7,IVS8,IVS9,IVS10
480.1,7.9727050100799275,120.33050615261658,153.8566315330286,16.846518012586287,46.88668099973663,228.636,8.02003592096332,118.46039011275735,136.1680341302124,16.846493472369026,46.886521883981246,229.50599999999997,8.16478069610834,116.93205749766338,118.7335741910628,16.846473417135215,46.88636505429036,227.84900000000002,8.252782928728355,115.7765678843072,101.55290479177108,16.84645825445784,46.88621050754325,227.97400000000002,8.47051942182682,114.52667639712395,83.74149032758967,16.846441853011086,46.88605028700104,227.96400000000003,7.903814356114579,113.19674544090357,63.11811395143548,16.84642440126268,46.88586477177697,229.12900000000002,7.466043613538115,109.76289562650936,48.1418836872841,16.846379341267088,46.88573005481005,228.987,8.806411874129259,108.28033213550093,21.493806270270987,16.8463598866293,46.88549034507665,227.917,10.36644843619425,106.32553940314224,1.8276975099723445,16.846334235259366,46.88531344084397,228.424,,,,,,,12.932107587788973,12.919936409438831,12.690922140160195,13.393601029988027,16.061532963637255,10.954746689987314,21.36616185249789,15.223453143592891,
480.2,7.971191593805268,120.41906958956741,154.65001487511066,16.84651917474197,46.886688136525784,228.636,8.018969506840671,118.52426954968573,136.96987110723347,16.846494310613938,46.8865290968141,229.50599999999997,8.164335354416298,116.99634828319022,119.5436676021258,16.846474260777967,46.886372341393006,227.84900000000002,8.250982827197042,115.83144969422816,102.38070191462768,16.846458974633222,46.88621795389762,227.97400000000002,8.494910628121284,114.598378349013,84.58747568663752,16.846442793905357,46.88605789696561,227.96400000000003,7.929239484113586,113.14049831447555,63.7777596683573,16.846423663171212,46.885870705544605,229.12900000000002,7.469041683830775,109.8047498067654,48.8658314584721,16.84637989049006,46.88573656699946,228.987,8.747567463178914,108.37427867044092,22.369587878696684,16.846361119423598,46.88549822306997,227.917,10.307744146395653,106.41591978726372,2.8673203163776537,16.84633542125757,46.88532279265205,228.424,,,,,,,12.926314235849569,12.911675598288213,12.673892959561648,13.3742867167108,16.256041071150413,10.870362654496882,21.21170455721225,15.060778075282292,
480.3,7.970162853827995,120.50385876751056,155.44346104442604,16.846520287370712,46.88669527388007,228.636,8.017336971318183,118.58902487260664,137.77065018041662,16.84649516035249,46.88653630013068,229.50599999999997,8.162041538235773,117.06188900338388,120.35314264592606,16.846475120822735,46.886379622933205,227.84900000000002,8.24905569299393,115.88888840760409,103.20767294465229,16.846459728361054,46.88622539282097,227.97400000000002,8.516906462757838,114.66979938058493,85.43512754679804,16.846443731113318,46.886065521921,227.96400000000003,7.952736677098303,113.11112681102549,64.4675751061515,16.846423277749633,46.8858769107005,229.12900000000002,7.471971345557418,109.8510649891257,49.59403298125538,16.846380498251616,46.885743117452975,228.987,8.691755556782269,108.46717828021973,23.23901001570897,16.846362338479825,46.88550604385739,228.013,10.243294653716854,106.50589045494772,3.8974931353525095,16.846336601879347,46.88533205945385,228.424,10.323029642295102,103.28258151245605,-26.04519122810062,16.846294304663523,46.88506271346037,229.28400000000002,12.921169962810135,12.90294426211216,12.656988276978195,13.35269311030976,16.420726157611753,10.816520679248306,21.06820664532082,14.901133690081108,25.28292712208813
480.4,7.969618790148108,120.58527658489864,156.23697411801788,16.846521355759453,46.886702411836175,229.53900000000002,8.015138314395857,118.6545328301697,138.5704420675304,16.846496019967333,46.88654349456715,229.50599999999997,8.157899247566764,117.12855158488043,121.16197832518853,16.846475995588893,46.88638689872208,227.84900000000002,8.247001526119012,115.94865277537613,104.03375829168692,16.846460512606814,46.88623282377725,227.97400000000002,8.536506925736479,114.74093433027087,86.28442837567209,16.846444664567226,46.88607316170949,227.96400000000003,7.974305935068737,113.10555036336216,65.18441688504251,16.846423204573828,46.885883358968755,229.12900000000002,7.474832598718042,109.90131187704206,50.326138750894536,16.84638115760618,46.885749703026725,229.31599999999997,8.63897615493919,108.55921901269673,24.10233007251625,16.84636354626561,46.88551380975424,228.013,10.173099958157707,106.59538763080948,4.917943120899749,16.846337776287836,46.88534123879501,228.424,10.335383396703964,103.36055963147886,-25.013504763999766,16.846295327915527,46.88507199387799,230.42400000000004,12.916649126311851,12.893834187996447,12.640251566744167,13.328756602370124,16.558612610345193,10.789745156095767,20.93500446292449,14.745070803638134,25.2729907446633
480.5,7.96955940276561,120.66369797254356,157.03055752495797,16.84652238482816,46.886709550424975,229.53900000000002,8.01237353607369,118.72068017058443,139.36931436185188,16.84649688797235,46.88655068073154,230.02599999999998,8.151908482409269,117.1962164423765,121.97015578566445,16.846476883507222,46.88639416859002,227.84900000000002,8.244820326572297,116.01052261210413,104.8589034987524,16.846461324481158,46.88624024627661,227.97400000000002,8.553712017057213,114.81178020572143,87.13535280430897,16.84644559422781,46.88608081610288,227.96400000000003,7.993947258024881,113.120876987136,65.92532936174418,16.84642340569433,46.885890023762215,229.12900000000002,7.477625443312652,109.95499822593678,51.06183041641175,16.846381862094372,46.885756320856984,229.31599999999997,8.589229257649745,108.65057316749204,24.959806371337987,16.846364745041914,46.88552152308424,228.013,10.09716005971829,106.68435428501915,5.928439686972258,16.846338943734654,46.885350328601334,228.6195,10.347737151112822,103.44145683221858,-23.97691820471242,16.846296389472588,46.885081318373864,231.56400000000002,12.91272960602746,12.884432067242036,12.623723596522904,13.302428964648044,16.672637419118182,10.786811155331907,20.811472605088447,14.593097582332911,25.247920798393693
480.6,7.969984691680501,120.73947056382704,157.82421406203943,16.846523379138574,46.88671668967161,229.53900000000002,8.009042636351683,118.7873632672282,140.16733160009267,16.846497763007722,46.88655785920435,230.02599999999998,8.14406924276329,117.26477221374924,122.77765826535776,16.846477783116384,46.88640143238624,227.65200000000002,8.242512094353778,116.0742885653387,105.68305910466076,16.846462161236907,46.886247659874144,227.97400000000002,8.568521736720035,114.88233608589807,87.98786791115437,16.846446520082992,46.88608848480506,227.96400000000003,8.013480907805706,113.15439828511299,66.68753964219843,16.846423845570744,46.88589688013764,229.12900000000002,7.481123497658705,110.01166770892422,51.80081968249213,16.84638260572813,46.88576296835043,229.31599999999997,8.542514864913931,108.74139777737032,25.811697963545623,16.846365936869386,46.885529186177656,228.013,10.015474958398592,106.77273992845043,6.928793255511117,16.846340103557278,46.88535932716747,228.6195,10.360090905521682,103.52499456710808,-22.936141596234137,16.846297485679518,46.88509068056084,232.704,12.909391595861981,12.874819604150744,12.607442441193704,13.27367658061566,16.765620460761482,10.804725195743847,20.697021836314978,14.445680536203707,25.208257387750802
480.7,7.970894656892771,120.81291536491103,158.61794590946806,16.846524342903034,46.88672382959568,229.53900000000002,8.005145615229843,118.85448774425345,140.96455533032508,16.846498643835016,46.886565030539245,230.02599999999998,8.134381528628836,117.33411549517643,123.58447104375193,16.84647869305949,46.88640868997834,227.65200000000002,8.24007682946346,116.13975188499352,106.50618050662796,16.846463020266,46.88625506416858,227.748,8.580936084724945,114.95260302316456,88.84193350599831,16.846447442146584,46.886096167454454,227.96400000000003,8.034727146251402,113.20358445144863,67.46845259431367,16.846424491006207,46.88590390475081,227.89,7.486100380072532,110.07089878253204,52.5428472113852,16.846383382975844,46.88576964317421,229.31599999999997,8.498832976731801,108.83183508962392,26.658264427803392,16.846367123614616,46.8855368013695,228.013,9.928044654198724,106.86050040782894,7.918854004483768,16.846341255176316,46.885368233145726,228.6195,10.372444659930542,103.61090721268144,-21.891856568394765,16.846298613050724,46.885100074307395,233.84400000000002,12.906616640720019,12.865073624299347,12.59144350405771,13.242479719478045,16.8402434221136,10.840707650306364,20.591097207987147,14.303245531918444,25.15455168152377
480.8,7.9722892984024325,120.88432742494841,159.41175464655487,16.846525279993262,46.88673097021141,229.53900000000002,8.000682472708156,118.92196810219556,141.761044179908,16.846499529332284,46.88657219526363,230.02599999999998,8.122845340005892,117.4041505762566,124.39058139103642,16.84647961208059,46.88641594125179,227.65200000000002,8.23751453190134,116.20672419271723,107.32822782288663,16.846463899096484,46.88626245880122,227.748,8.591866065893674,115.0225839453784,89.69750241392288,16.846448360456993,46.88610386362674,229.995,8.057685973361982,113.26607927596176,68.2656458607033,16.84642531108183,46.885911075811684,227.89,7.492556090554133,110.13230355242236,53.287681524806224,16.846384188747447,46.88577634324611,229.31599999999997,8.458183593103254,108.9220130474564,27.4997656682092,16.846368306956524,46.88554437099768,228.013,9.834869147118484,106.94759770088082,8.89851061592217,16.846342398092823,46.885377045534774,228.6195,10.374202699410755,103.698941807028,-20.84471676835981,16.846299768266782,46.88510949373374,232.33525000000003,12.90438688197512,12.85526618234711,12.575759544972724,13.208831848916592,16.899035313253258,10.89217706657168,20.49317634688405,14.166178821266588,25.08736500355605
480.9,7.974168616209482,120.95397650629309,160.20564126740783,16.846526193949163,46.88673811152773,229.53900000000002,7.995653208786638,118.9897273435803,142.556853923413,16.846500418489143,46.886579353879185,227.88299999999998,8.109460676894459,117.47478917512885,125.19597851733343,16.846480539021236,46.886423186109546,227.65200000000002,8.234825201667418,116.27502725126587,108.1491657552986,16.846464795389473,46.88626984345452,227.748,8.602222685047714,115.09228355798193,90.55452075925035,16.846449275075983,46.88611157283729,229.995,8.082357389137439,113.33969514840851,69.07686487142414,16.846426277091133,46.885918373039544,227.89,7.500490629103515,110.19552663911315,54.03511790583768,16.84638501837954,46.885783066724606,229.31599999999997,8.420566714028336,109.01204577136595,28.336461712435394,16.846369488392625,46.885551897401285,228.054,9.735948437157962,107.0339997114813,9.86768902396094,16.84634353188563,46.88538576366832,228.6195,10.37596073889097,103.78885778724657,-19.795348294131838,16.84630094817094,46.885118933207856,230.8265,12.902684479452805,12.845464669429193,12.560420715032597,13.1727389830098,16.94436306104028,10.956736489302322,20.402767889910365,14.034828081276734,25.007267940274684
481.0,7.976046688635558,121.02210775471066,160.99960619662406,16.84652708798761,46.886745253548476,229.53900000000002,7.990334514236813,119.05769659853156,143.3520375505504,16.846501310401862,46.88658650686257,227.88299999999998,8.095700924010108,117.54595017359301,126.00065352192458,16.846481472816954,46.88643042447155,227.65200000000002,8.231406355787755,116.34449273387472,108.96896345196757,16.846465706936137,46.88627721785098,227.748,8.612005942187066,115.16170824609405,91.41292824949088,16.846450186087328,46.886119294543704,227.87400000000002,8.108741393577754,113.42240806275629,69.90001785671492,16.846427362474525,46.885925777618105,227.89,7.509903995720673,110.26024404369952,54.78497730083066,16.846385867620516,46.88578981199906,229.31599999999997,8.384697778323432,109.10203404052885,29.16861250986969,16.84637066924538,46.885559382918615,228.054,9.634155438341667,107.1196800648032,10.826351162875538,16.846344656208636,46.88539438720397,228.6195,10.377718778371186,103.88042672689957,-18.74435012805194,16.84630214976572,46.88512838734169,229.31775,12.901491181224873,12.835731920191845,12.545454597410087,13.13421906199255,16.978426054369404,11.032161725353642,20.319410041638246,13.909503462652578,24.91483946264544
